資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20241213,000218,1,0,0,0.00
20241213,000218,2,0,0,0.00
20241213,000218,3,0,0,0.00
20241213,000218,4,0,0,0.00
20241213,000218,5,0,0,0.00
20241213,000218,6,0,0,0.00
20241213,000218,7,0,0,0.00
20241213,000218,8,0,0,0.00
20241213,000218,9,0,0,0.00
20241213,000218,10,0,0,0.00
20241213,000218,11,0,0,0.00
20241213,000218,12,0,0,0.00
20241213,000218,13,0,0,0.00
20241213,000218,14,0,0,0.00
20241213,000218,15,1,422278902,100.00
20241213,000218,16,0,0,0.00
20241213,000218,17,1,422278902,100.00
20241213,000779,1,0,0,0.00
20241213,000779,2,0,0,0.00
20241213,000779,3,0,0,0.00
20241213,000779,4,0,0,0.00
20241213,000779,5,0,0,0.00
20241213,000779,6,0,0,0.00
20241213,000779,7,0,0,0.00
20241213,000779,8,0,0,0.00
20241213,000779,9,0,0,0.00
20241213,000779,10,0,0,0.00
20241213,000779,11,0,0,0.00
20241213,000779,12,0,0,0.00
20241213,000779,13,0,0,0.00
20241213,000779,14,0,0,0.00
20241213,000779,15,1,1150000000,100.00
20241213,000779,16,0,0,0.00
20241213,000779,17,1,1150000000,100.00
20241213,000815,1,0,0,0.00
20241213,000815,2,0,0,0.00
20241213,000815,3,0,0,0.00
20241213,000815,4,0,0,0.00
20241213,000815,5,0,0,0.00
20241213,000815,6,0,0,0.00
20241213,000815,7,0,0,0.00
20241213,000815,8,0,0,0.00
20241213,000815,9,0,0,0.00
20241213,000815,10,0,0,0.00
20241213,000815,11,0,0,0.00
20241213,000815,12,0,0,0.00
20241213,000815,13,0,0,0.00
20241213,000815,14,0,0,0.00
20241213,000815,15,1,692412444,100.00
20241213,000815,16,0,0,0.00
20241213,000815,17,1,692412444,100.00
20241213,000856,1,0,0,0.00
20241213,000856,2,0,0,0.00
20241213,000856,3,0,0,0.00
20241213,000856,4,0,0,0.00
20241213,000856,5,0,0,0.00
20241213,000856,6,0,0,0.00
20241213,000856,7,0,0,0.00
20241213,000856,8,0,0,0.00
20241213,000856,9,0,0,0.00
20241213,000856,10,0,0,0.00
20241213,000856,11,0,0,0.00
20241213,000856,12,0,0,0.00
20241213,000856,13,0,0,0.00
20241213,000856,14,0,0,0.00
20241213,000856,15,1,226900000,100.00
20241213,000856,16,0,0,0.00
20241213,000856,17,1,226900000,100.00
20241213,0050,1,461075,118170423,5.33
20241213,0050,2,255121,514762603,23.21
20241213,0050,3,32574,235888833,10.64
20241213,0050,4,9471,117392196,5.29
20241213,0050,5,4242,75243428,3.39
20241213,0050,6,3633,89398255,4.03
20241213,0050,7,1529,53435891,2.41
20241213,0050,8,726,32858247,1.48
20241213,0050,9,1165,79724736,3.59
20241213,0050,10,326,43341493,1.95
20241213,0050,11,116,31569268,1.42
20241213,0050,12,32,16088800,0.72
20241213,0050,13,15,10706300,0.48
20241213,0050,14,16,14675227,0.66
20241213,0050,15,75,783744300,35.35
20241213,0050,16,0,0,0.00
20241213,0050,17,770116,2217000000,100.00
20241213,0051,1,5107,1251649,5.32
20241213,0051,2,4335,8442788,35.92
20241213,0051,3,442,3301147,14.04
20241213,0051,4,135,1649307,7.01
20241213,0051,5,70,1267157,5.39
20241213,0051,6,37,909831,3.87
20241213,0051,7,23,812285,3.45
20241213,0051,8,10,452884,1.92
20241213,0051,9,13,879109,3.74
20241213,0051,10,4,566000,2.40
20241213,0051,11,3,827636,3.52
20241213,0051,12,3,1559207,6.63
20241213,0051,13,2,1581000,6.72
20241213,0051,14,0,0,0.00
20241213,0051,15,0,0,0.00
20241213,0051,16,0,0,0.00
20241213,0051,17,10184,23500000,100.00
20241213,0052,1,16747,3638094,4.63
20241213,0052,2,9182,17525958,22.32
20241213,0052,3,917,6862366,8.74
20241213,0052,4,239,3011879,3.83
20241213,0052,5,100,1780028,2.26
20241213,0052,6,81,2041169,2.60
20241213,0052,7,37,1317118,1.67
20241213,0052,8,12,539001,0.68
20241213,0052,9,37,2689951,3.42
20241213,0052,10,14,1892722,2.41
20241213,0052,11,12,3317000,4.22
20241213,0052,12,2,1137000,1.44
20241213,0052,13,2,1565000,1.99
20241213,0052,14,0,0,0.00
20241213,0052,15,11,31182714,39.72
20241213,0052,16,0,0,0.00
20241213,0052,17,27393,78500000,100.00
20241213,0053,1,795,106105,1.93
20241213,0053,2,742,1411296,25.71
20241213,0053,3,81,638375,11.63
20241213,0053,4,10,129000,2.35
20241213,0053,5,15,291000,5.30
20241213,0053,6,5,140000,2.55
20241213,0053,7,4,133000,2.42
20241213,0053,8,3,142000,2.58
20241213,0053,9,3,211000,3.84
20241213,0053,10,2,300000,5.46
20241213,0053,11,2,540208,9.84
20241213,0053,12,1,401016,7.30
20241213,0053,13,0,0,0.00
20241213,0053,14,0,0,0.00
20241213,0053,15,1,1045000,19.04
20241213,0053,16,0,0,0.00
20241213,0053,17,1664,5488000,100.00
20241213,0055,1,2941,912604,1.25
20241213,0055,2,6569,13657184,18.79
20241213,0055,3,1049,8267037,11.37
20241213,0055,4,277,3552590,4.88
20241213,0055,5,196,3590496,4.94
20241213,0055,6,136,3524831,4.85
20241213,0055,7,46,1633521,2.24
20241213,0055,8,31,1476946,2.03
20241213,0055,9,68,4685367,6.44
20241213,0055,10,23,2909446,4.00
20241213,0055,11,13,3816150,5.25
20241213,0055,12,7,3175000,4.37
20241213,0055,13,5,3600000,4.95
20241213,0055,14,0,0,0.00
20241213,0055,15,3,17852828,24.57
20241213,0055,16,0,0,0.00
20241213,0055,17,11364,72654000,100.00
20241213,0056,1,247972,85266894,0.88
20241213,0056,2,638892,1479725649,15.34
20241213,0056,3,165929,1277389380,13.24
20241213,0056,4,64964,821736426,8.52
20241213,0056,5,37464,679301383,7.04
20241213,0056,6,34589,872210645,9.04
20241213,0056,7,15664,553792105,5.74
20241213,0056,8,9505,438785238,4.55
20241213,0056,9,15286,1071623467,11.11
20241213,0056,10,4832,657561979,6.81
20241213,0056,11,1274,345594503,3.58
20241213,0056,12,259,126759894,1.31
20241213,0056,13,81,57390703,0.59
20241213,0056,14,35,31075775,0.32
20241213,0056,15,109,1143819959,11.86
20241213,0056,16,0,0,0.00
20241213,0056,17,1236855,9642034000,100.00
20241213,0057,1,258,22122,1.44
20241213,0057,2,98,161000,10.54
20241213,0057,3,9,73386,4.80
20241213,0057,4,4,50281,3.29
20241213,0057,5,1,19000,1.24
20241213,0057,6,3,80000,5.23
20241213,0057,7,1,32000,2.09
20241213,0057,8,0,0,0.00
20241213,0057,9,3,225000,14.73
20241213,0057,10,3,476000,31.17
20241213,0057,11,1,388211,25.42
20241213,0057,12,0,0,0.00
20241213,0057,13,0,0,0.00
20241213,0057,14,0,0,0.00
20241213,0057,15,0,0,0.00
20241213,0057,16,0,0,0.00
20241213,0057,17,381,1527000,100.00
20241213,0061,1,777,197307,0.12
20241213,0061,2,5625,13434606,8.63
20241213,0061,3,1466,12196780,7.83
20241213,0061,4,520,6911323,4.44
20241213,0061,5,426,8033516,5.16
20241213,0061,6,410,10736898,6.89
20241213,0061,7,179,6638666,4.26
20241213,0061,8,139,6592741,4.23
20241213,0061,9,288,21857921,14.04
20241213,0061,10,109,14845415,9.53
20241213,0061,11,46,13256893,8.51
20241213,0061,12,9,4629000,2.97
20241213,0061,13,7,4808000,3.08
20241213,0061,14,1,900000,0.57
20241213,0061,15,8,30576934,19.64
20241213,0061,16,0,0,0.00
20241213,0061,17,10010,155616000,100.00
20241213,006201,1,449,90557,0.53
20241213,006201,2,1047,2212274,13.05
20241213,006201,3,180,1433327,8.45
20241213,006201,4,50,631935,3.72
20241213,006201,5,39,719814,4.24
20241213,006201,6,25,666773,3.93
20241213,006201,7,11,381000,2.24
20241213,006201,8,6,287000,1.69
20241213,006201,9,6,416000,2.45
20241213,006201,10,4,589728,3.48
20241213,006201,11,3,911592,5.37
20241213,006201,12,0,0,0.00
20241213,006201,13,2,1376000,8.11
20241213,006201,14,1,952000,5.61
20241213,006201,15,1,6278000,37.04
20241213,006201,16,0,0,0.00
20241213,006201,17,1824,16946000,100.00
20241213,006203,1,620,99089,0.96
20241213,006203,2,423,705358,6.90
20241213,006203,3,27,209296,2.04
20241213,006203,4,9,118257,1.15
20241213,006203,5,6,105000,1.02
20241213,006203,6,4,92000,0.90
20241213,006203,7,0,0,0.00
20241213,006203,8,0,0,0.00
20241213,006203,9,2,114000,1.11
20241213,006203,10,1,138000,1.35
20241213,006203,11,2,660000,6.45
20241213,006203,12,1,500000,4.89
20241213,006203,13,0,0,0.00
20241213,006203,14,1,1000000,9.78
20241213,006203,15,1,6477000,63.38
20241213,006203,16,0,0,0.00
20241213,006203,17,1097,10218000,100.00
20241213,006204,1,871,127168,8.47
20241213,006204,2,309,520216,34.68
20241213,006204,3,15,112733,7.51
20241213,006204,4,3,37386,2.49
20241213,006204,5,3,60000,4.00
20241213,006204,6,3,75022,5.00
20241213,006204,7,0,0,0.00
20241213,006204,8,1,44930,2.99
20241213,006204,9,3,223938,14.92
20241213,006204,10,2,298607,19.90
20241213,006204,11,0,0,0.00
20241213,006204,12,0,0,0.00
20241213,006204,13,0,0,0.00
20241213,006204,14,0,0,0.00
20241213,006204,15,0,0,0.00
20241213,006204,16,0,0,0.00
20241213,006204,17,1210,1500000,100.00
20241213,006205,1,3670,1233194,0.82
20241213,006205,2,6021,13907153,9.30
20241213,006205,3,1608,12299998,8.23
20241213,006205,4,541,6903701,4.61
20241213,006205,5,346,6331678,4.23
20241213,006205,6,321,8079041,5.40
20241213,006205,7,140,5120265,3.42
20241213,006205,8,77,3603595,2.41
20241213,006205,9,173,12295016,8.22
20241213,006205,10,70,10233771,6.84
20241213,006205,11,15,4301744,2.87
20241213,006205,12,8,3772000,2.52
20241213,006205,13,6,4166000,2.78
20241213,006205,14,2,1766000,1.18
20241213,006205,15,17,55425844,37.08
20241213,006205,16,0,0,0.00
20241213,006205,17,13015,149439000,100.00
20241213,006206,1,904,257910,0.56
20241213,006206,2,2513,5867606,12.81
20241213,006206,3,681,5487555,11.98
20241213,006206,4,245,3142064,6.86
20241213,006206,5,163,3041509,6.64
