資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20230721,000815,1,0,0,0.00
20230721,000815,2,0,0,0.00
20230721,000815,3,0,0,0.00
20230721,000815,4,0,0,0.00
20230721,000815,5,0,0,0.00
20230721,000815,6,0,0,0.00
20230721,000815,7,0,0,0.00
20230721,000815,8,0,0,0.00
20230721,000815,9,0,0,0.00
20230721,000815,10,0,0,0.00
20230721,000815,11,0,0,0.00
20230721,000815,12,0,0,0.00
20230721,000815,13,0,0,0.00
20230721,000815,14,0,0,0.00
20230721,000815,15,1,692412444,100.00
20230721,000815,16,0,0,0.00
20230721,000815,17,1,692412444,100.00
20230721,0050,1,356615,101732826,4.08
20230721,0050,2,243015,486439289,19.53
20230721,0050,3,29905,218880211,8.78
20230721,0050,4,8492,106215794,4.26
20230721,0050,5,3984,70935137,2.84
20230721,0050,6,3386,83904604,3.36
20230721,0050,7,1372,47968606,1.92
20230721,0050,8,718,32751826,1.31
20230721,0050,9,1055,72575399,2.91
20230721,0050,10,330,44005763,1.76
20230721,0050,11,98,27697536,1.11
20230721,0050,12,32,16031155,0.64
20230721,0050,13,10,7184253,0.28
20230721,0050,14,12,10869000,0.43
20230721,0050,15,77,1163308601,46.70
20230721,0050,16,0,0,0.00
20230721,0050,17,649101,2490500000,100.00
20230721,0051,1,2810,653920,4.08
20230721,0051,2,3020,5554821,34.71
20230721,0051,3,267,2046546,12.79
20230721,0051,4,77,954272,5.96
20230721,0051,5,44,820892,5.13
20230721,0051,6,24,609287,3.80
20230721,0051,7,13,436550,2.72
20230721,0051,8,8,368593,2.30
20230721,0051,9,10,689000,4.30
20230721,0051,10,7,912636,5.70
20230721,0051,11,1,356982,2.23
20230721,0051,12,2,1076501,6.72
20230721,0051,13,2,1520000,9.50
20230721,0051,14,0,0,0.00
20230721,0051,15,0,0,0.00
20230721,0051,16,0,0,0.00
20230721,0051,17,6285,16000000,100.00
20230721,0052,1,9879,2589761,5.69
20230721,0052,2,7052,12906706,28.36
20230721,0052,3,552,4168945,9.16
20230721,0052,4,115,1426536,3.13
20230721,0052,5,54,968310,2.12
20230721,0052,6,44,1102294,2.42
20230721,0052,7,13,465871,1.02
20230721,0052,8,3,138000,0.30
20230721,0052,9,12,865217,1.90
20230721,0052,10,4,495000,1.08
20230721,0052,11,3,787000,1.72
20230721,0052,12,5,2352898,5.17
20230721,0052,13,2,1385000,3.04
20230721,0052,14,3,2630758,5.78
20230721,0052,15,6,13217704,29.04
20230721,0052,16,0,0,0.00
20230721,0052,17,17747,45500000,100.00
20230721,0053,1,404,63415,1.27
20230721,0053,2,669,1277155,25.60
20230721,0053,3,78,650069,13.03
20230721,0053,4,13,168000,3.36
20230721,0053,5,14,269000,5.39
20230721,0053,6,3,82000,1.64
20230721,0053,7,1,40000,0.80
20230721,0053,8,3,145000,2.90
20230721,0053,9,3,195000,3.90
20230721,0053,10,3,428208,8.58
20230721,0053,11,2,530153,10.62
20230721,0053,12,0,0,0.00
20230721,0053,13,0,0,0.00
20230721,0053,14,0,0,0.00
20230721,0053,15,1,1140000,22.85
20230721,0053,16,0,0,0.00
20230721,0053,17,1194,4988000,100.00
20230721,0055,1,3459,1110569,1.49
20230721,0055,2,8875,18394483,24.80
20230721,0055,3,1354,10647544,14.35
20230721,0055,4,376,4821835,6.50
20230721,0055,5,235,4320748,5.82
20230721,0055,6,165,4262227,5.74
20230721,0055,7,81,2944743,3.97
20230721,0055,8,43,2062200,2.78
20230721,0055,9,70,5017984,6.76
20230721,0055,10,19,2583654,3.48
20230721,0055,11,11,3246550,4.37
20230721,0055,12,4,1987463,2.68
20230721,0055,13,1,630000,0.84
20230721,0055,14,0,0,0.00
20230721,0055,15,7,12124000,16.34
20230721,0055,16,0,0,0.00
20230721,0055,17,14700,74154000,100.00
20230721,0056,1,176513,57141658,0.85
20230721,0056,2,505548,1151267197,17.17
20230721,0056,3,117596,909159217,13.56
20230721,0056,4,41355,524575692,7.82
20230721,0056,5,25006,455414619,6.79
20230721,0056,6,21636,548387086,8.18
20230721,0056,7,10460,371981413,5.54
20230721,0056,8,6422,296904380,4.42
20230721,0056,9,10128,714791619,10.66
20230721,0056,10,3585,493836568,7.36
20230721,0056,11,1034,279673871,4.17
20230721,0056,12,202,98425776,1.46
20230721,0056,13,71,50613939,0.75
20230721,0056,14,20,17944290,0.26
20230721,0056,15,94,733416675,10.94
20230721,0056,16,0,0,0.00
20230721,0056,17,919670,6703534000,100.00
20230721,0057,1,135,16345,1.07
20230721,0057,2,81,127397,8.34
20230721,0057,3,9,71690,4.69
20230721,0057,4,5,67000,4.38
20230721,0057,5,0,0,0.00
20230721,0057,6,1,30000,1.96
20230721,0057,7,1,32000,2.09
20230721,0057,8,1,47000,3.07
20230721,0057,9,1,80000,5.23
20230721,0057,10,3,393000,25.73
20230721,0057,11,1,251000,16.43
20230721,0057,12,1,411568,26.95
20230721,0057,13,0,0,0.00
20230721,0057,14,0,0,0.00
20230721,0057,15,0,0,0.00
20230721,0057,16,0,0,0.00
20230721,0057,17,239,1527000,100.00
20230721,0061,1,535,142150,0.10
20230721,0061,2,4501,10501385,8.00
20230721,0061,3,1109,9255220,7.05
20230721,0061,4,376,4907635,3.74
20230721,0061,5,309,5839286,4.45
20230721,0061,6,281,7374986,5.62
20230721,0061,7,139,5140410,3.92
20230721,0061,8,105,4977873,3.79
20230721,0061,9,205,15154634,11.55
20230721,0061,10,80,11078594,8.44
20230721,0061,11,38,10595000,8.08
20230721,0061,12,14,6738893,5.13
20230721,0061,13,8,5488000,4.18
20230721,0061,14,2,1830000,1.39
20230721,0061,15,8,32091934,24.47
20230721,0061,16,0,0,0.00
20230721,0061,17,7710,131116000,100.00
20230721,006201,1,335,66603,0.37
20230721,006201,2,1166,2474308,13.78
20230721,006201,3,191,1544826,8.60
20230721,006201,4,56,727345,4.05
20230721,006201,5,39,721488,4.02
20230721,006201,6,26,671787,3.74
20230721,006201,7,10,350271,1.95
20230721,006201,8,7,335000,1.86
20230721,006201,9,5,353000,1.96
20230721,006201,10,4,583728,3.25
20230721,006201,11,4,1173644,6.53
20230721,006201,12,0,0,0.00
20230721,006201,13,1,799000,4.45
20230721,006201,14,1,820000,4.56
20230721,006201,15,1,7325000,40.81
20230721,006201,16,0,0,0.00
20230721,006201,17,1846,17946000,100.00
20230721,006203,1,462,97124,0.79
20230721,006203,2,381,663151,5.42
20230721,006203,3,27,202891,1.66
20230721,006203,4,5,65000,0.53
20230721,006203,5,6,106834,0.87
20230721,006203,6,2,50000,0.40
20230721,006203,7,2,68000,0.55
20230721,006203,8,0,0,0.00
20230721,006203,9,1,62000,0.50
20230721,006203,10,2,237000,1.93
20230721,006203,11,2,691000,5.65
20230721,006203,12,1,500000,4.09
