資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20230224,000815,1,0,0,0.00
20230224,000815,2,0,0,0.00
20230224,000815,3,0,0,0.00
20230224,000815,4,0,0,0.00
20230224,000815,5,0,0,0.00
20230224,000815,6,0,0,0.00
20230224,000815,7,0,0,0.00
20230224,000815,8,0,0,0.00
20230224,000815,9,0,0,0.00
20230224,000815,10,0,0,0.00
20230224,000815,11,0,0,0.00
20230224,000815,12,0,0,0.00
20230224,000815,13,0,0,0.00
20230224,000815,14,0,0,0.00
20230224,000815,15,1,692412444,100.00
20230224,000815,16,0,0,0.00
20230224,000815,17,1,692412444,100.00
20230224,0050,1,349632,100258101,4.40
20230224,0050,2,243564,485595206,21.33
20230224,0050,3,29627,217387131,9.54
20230224,0050,4,8461,105875811,4.65
20230224,0050,5,3969,70753494,3.10
20230224,0050,6,3390,84082632,3.69
20230224,0050,7,1380,48357310,2.12
20230224,0050,8,692,31530886,1.38
20230224,0050,9,1044,72209033,3.17
20230224,0050,10,319,42818847,1.88
20230224,0050,11,91,25029133,1.09
20230224,0050,12,39,19420483,0.85
20230224,0050,13,11,7873169,0.34
20230224,0050,14,15,13717069,0.60
20230224,0050,15,75,951591695,41.80
20230224,0050,16,0,0,0.00
20230224,0050,17,642309,2276500000,100.00
20230224,0051,1,2581,648717,4.18
20230224,0051,2,3105,5721671,36.91
20230224,0051,3,257,1972221,12.72
20230224,0051,4,65,805132,5.19
20230224,0051,5,50,925823,5.97
20230224,0051,6,19,481466,3.10
20230224,0051,7,13,446498,2.88
20230224,0051,8,7,322000,2.07
20230224,0051,9,12,814711,5.25
20230224,0051,10,5,720000,4.64
20230224,0051,11,2,635761,4.10
20230224,0051,12,1,532000,3.43
20230224,0051,13,2,1474000,9.50
20230224,0051,14,0,0,0.00
20230224,0051,15,0,0,0.00
20230224,0051,16,0,0,0.00
20230224,0051,17,6119,15500000,100.00
20230224,0052,1,10339,2749324,4.62
20230224,0052,2,8516,15277407,25.67
20230224,0052,3,628,4776376,8.02
20230224,0052,4,121,1515412,2.54
20230224,0052,5,59,1067033,1.79
20230224,0052,6,48,1179555,1.98
20230224,0052,7,13,465596,0.78
20230224,0052,8,4,189000,0.31
20230224,0052,9,15,1106064,1.85
20230224,0052,10,3,363000,0.61
20230224,0052,11,5,1225281,2.05
20230224,0052,12,1,474000,0.79
20230224,0052,13,3,1978000,3.32
20230224,0052,14,1,810000,1.36
20230224,0052,15,8,26323952,44.24
20230224,0052,16,0,0,0.00
20230224,0052,17,19764,59500000,100.00
20230224,0053,1,414,73849,1.48
20230224,0053,2,709,1349938,27.06
20230224,0053,3,76,644563,12.92
20230224,0053,4,12,157000,3.14
20230224,0053,5,16,302000,6.05
20230224,0053,6,4,112000,2.24
20230224,0053,7,1,40000,0.80
20230224,0053,8,2,100000,2.00
20230224,0053,9,4,268442,5.38
20230224,0053,10,3,422208,8.46
20230224,0053,11,1,325000,6.51
20230224,0053,12,0,0,0.00
20230224,0053,13,0,0,0.00
20230224,0053,14,0,0,0.00
20230224,0053,15,1,1193000,23.91
20230224,0053,16,0,0,0.00
20230224,0053,17,1243,4988000,100.00
20230224,0055,1,3697,1186857,1.56
20230224,0055,2,9381,19236033,25.42
20230224,0055,3,1358,10743756,14.20
20230224,0055,4,363,4665630,6.16
20230224,0055,5,227,4191343,5.54
20230224,0055,6,166,4287356,5.66
20230224,0055,7,77,2810791,3.71
20230224,0055,8,43,2030538,2.68
20230224,0055,9,71,4920521,6.50
20230224,0055,10,21,2764976,3.65
20230224,0055,11,14,4035623,5.33
20230224,0055,12,4,2000000,2.64
20230224,0055,13,1,721576,0.95
20230224,0055,14,0,0,0.00
20230224,0055,15,6,12059000,15.93
20230224,0055,16,0,0,0.00
20230224,0055,17,15429,75654000,100.00
20230224,0056,1,144933,49158890,0.71
20230224,0056,2,503087,1151798595,16.69
20230224,0056,3,117825,911689005,13.21
20230224,0056,4,41964,533013533,7.72
20230224,0056,5,25070,456892757,6.62
20230224,0056,6,22133,560681603,8.12
20230224,0056,7,10477,372588038,5.40
20230224,0056,8,6523,301063217,4.36
20230224,0056,9,10556,744639620,10.79
20230224,0056,10,3777,519761891,7.53
20230224,0056,11,1127,305107972,4.42
20230224,0056,12,220,107683667,1.56
20230224,0056,13,78,55347070,0.80
20230224,0056,14,33,30099179,0.43
20230224,0056,15,103,798008963,11.56
20230224,0056,16,0,0,0.00
20230224,0056,17,887906,6897534000,100.00
20230224,0057,1,139,17231,1.12
20230224,0057,2,83,125650,8.22
20230224,0057,3,8,69337,4.54
20230224,0057,4,3,38000,2.48
20230224,0057,5,0,0,0.00
20230224,0057,6,2,55000,3.60
20230224,0057,7,3,106000,6.94
20230224,0057,8,0,0,0.00
20230224,0057,9,2,160000,10.47
20230224,0057,10,2,233000,15.25
20230224,0057,11,2,722782,47.33
20230224,0057,12,0,0,0.00
20230224,0057,13,0,0,0.00
20230224,0057,14,0,0,0.00
20230224,0057,15,0,0,0.00
20230224,0057,16,0,0,0.00
20230224,0057,17,244,1527000,100.00
20230224,0061,1,562,153217,0.11
20230224,0061,2,4556,10612974,8.21
20230224,0061,3,1117,9386438,7.26
20230224,0061,4,353,4622822,3.58
20230224,0061,5,293,5517252,4.27
20230224,0061,6,279,7298373,5.65
20230224,0061,7,144,5314558,4.11
20230224,0061,8,107,5028713,3.89
20230224,0061,9,197,14537837,11.25
20230224,0061,10,76,10558300,8.17
20230224,0061,11,37,10304000,7.98
20230224,0061,12,14,6769893,5.24
20230224,0061,13,8,5475000,4.24
20230224,0061,14,2,1830000,1.41
20230224,0061,15,8,31706623,24.55
20230224,0061,16,0,0,0.00
20230224,0061,17,7753,129116000,100.00
20230224,006201,1,349,76679,0.34
20230224,006201,2,1253,2652147,12.08
20230224,006201,3,210,1709086,7.78
20230224,006201,4,62,797632,3.63
20230224,006201,5,38,703085,3.20
20230224,006201,6,35,862140,3.92
20230224,006201,7,14,498333,2.27
20230224,006201,8,9,431000,1.96
20230224,006201,9,8,629170,2.86
20230224,006201,10,4,577728,2.63
20230224,006201,11,3,660000,3.00
20230224,006201,12,1,458000,2.08
20230224,006201,13,1,729000,3.32
20230224,006201,14,1,871000,3.96
20230224,006201,15,1,10291000,46.89
20230224,006201,16,0,0,0.00
20230224,006201,17,1989,21946000,100.00
20230224,006203,1,526,109351,0.89
20230224,006203,2,413,700056,5.72
20230224,006203,3,23,179534,1.46
20230224,006203,4,5,63000,0.51
20230224,006203,5,6,106059,0.86
20230224,006203,6,2,49000,0.40
20230224,006203,7,2,68000,0.55
20230224,006203,8,1,50000,0.40
20230224,006203,9,1,76000,0.62
20230224,006203,10,1,114000,0.93
20230224,006203,11,2,679000,5.55
20230224,006203,12,1,500000,4.09
20230224,006203,13,0,0,0.00
20230224,006203,14,0,0,0.00
20230224,006203,15,3,9524000,77.95
20230224,006203,16,0,0,0.00
20230224,006203,17,986,12218000,100.00
20230224,006204,1,938,162030,8.10
20230224,006204,2,380,625850,31.29
20230224,006204,3,14,112926,5.64
20230224,006204,4,2,27000,1.35
20230224,006204,5,1,20000,1.00
20230224,006204,6,1,30000,1.50
20230224,006204,7,0,0,0.00
20230224,006204,8,0,0,0.00
20230224,006204,9,1,69000,3.45
20230224,006204,10,2,393000,19.65
20230224,006204,11,2,560194,28.00
20230224,006204,12,0,0,0.00
20230224,006204,13,0,0,0.00
20230224,006204,14,0,0,0.00
20230224,006204,15,0,0,0.00
20230224,006204,16,0,0,0.00
20230224,006204,17,1341,2000000,100.00
20230224,006205,1,4256,1598759,0.98
20230224,006205,2,7022,16195470,9.97
20230224,006205,3,1581,11800436,7.26
20230224,006205,4,487,6124432,3.77
20230224,006205,5,298,5426043,3.34
20230224,006205,6,250,6412138,3.94
20230224,006205,7,115,4091239,2.51
20230224,006205,8,72,3375791,2.07
20230224,006205,9,135,10021606,6.17
20230224,006205,10,61,8558848,5.26
20230224,006205,11,18,5409563,3.33
20230224,006205,12,7,3270158,2.01
20230224,006205,13,7,5052497,3.11
20230224,006205,14,0,0,0.00
20230224,006205,15,16,75072020,46.22
20230224,006205,16,0,0,0.00
20230224,006205,17,14325,162409000,100.00
20230224,006206,1,967,306992,0.64
20230224,006206,2,2413,5585038,11.81
20230224,006206,3,541,4216306,8.91
20230224,006206,4,188,2375739,5.02
20230224,006206,5,125,2314675,4.89
20230224,006206,6,110,2812636,5.94
20230224,006206,7,51,1885722,3.98
20230224,006206,8,36,1690439,3.57
20230224,006206,9,62,4646138,9.82
20230224,006206,10,17,2491477,5.26
20230224,006206,11,7,2271896,4.80
20230224,006206,12,3,1552000,3.28
20230224,006206,13,1,610942,1.29
20230224,006206,14,0,0,0.00
20230224,006206,15,2,14518000,30.70
20230224,006206,16,0,0,0.00
20230224,006206,17,4523,47278000,100.00
20230224,006207,1,166,36203,0.10
20230224,006207,2,1110,2587951,7.75
20230224,006207,3,273,2237126,6.69
20230224,006207,4,92,1168547,3.49
20230224,006207,5,95,1766196,5.28
20230224,006207,6,71,1864368,5.58
20230224,006207,7,36,1271134,3.80
20230224,006207,8,30,1408000,4.21
20230224,006207,9,60,4428558,13.26
20230224,006207,10,30,4342000,13.00
20230224,006207,11,17,5091000,15.24
20230224,006207,12,2,1022000,3.06
20230224,006207,13,0,0,0.00
20230224,006207,14,1,969876,2.90
20230224,006207,15,4,5199041,15.56
20230224,006207,16,0,0,0.00
20230224,006207,17,1987,33392000,100.00
20230224,006208,1,111138,37896218,5.62
20230224,006208,2,105356,221068772,32.82
20230224,006208,3,16235,117297986,17.41
20230224,006208,4,5143,63828829,9.47
20230224,006208,5,2245,39416529,5.85
20230224,006208,6,1735,42678791,6.33
20230224,006208,7,659,22818024,3.38
20230224,006208,8,336,15198431,2.25
20230224,006208,9,425,28452725,4.22
20230224,006208,10,99,13182147,1.95
20230224,006208,11,25,6851999,1.01
20230224,006208,12,2,1047000,0.15
20230224,006208,13,2,1427040,0.21
20230224,006208,14,6,5499000,0.81
20230224,006208,15,20,56876509,8.44
20230224,006208,16,0,0,0.00
20230224,006208,17,243426,673540000,100.00
20230224,00625K,1,0,0,0.00
20230224,00625K,2,5,12000,3.30
20230224,00625K,3,1,10000,2.75
20230224,00625K,4,1,12000,3.30
20230224,00625K,5,3,53000,14.60
20230224,00625K,6,1,23000,6.33
20230224,00625K,7,1,40000,11.01
20230224,00625K,8,0,0,0.00
20230224,00625K,9,3,213000,58.67
20230224,00625K,10,0,0,0.00
20230224,00625K,11,0,0,0.00
20230224,00625K,12,0,0,0.00
20230224,00625K,13,0,0,0.00
20230224,00625K,14,0,0,0.00
20230224,00625K,15,0,0,0.00
20230224,00625K,16,0,0,0.00
20230224,00625K,17,15,363000,100.00
20230224,00631L,1,3335,784700,1.38
20230224,00631L,2,3583,7686297,13.58
20230224,00631L,3,705,5367661,9.48
20230224,00631L,4,240,3080836,5.44
20230224,00631L,5,125,2239656,3.95
20230224,00631L,6,113,2812052,4.96
20230224,00631L,7,67,2357491,4.16
20230224,00631L,8,33,1494614,2.64
20230224,00631L,9,84,6030334,10.65
20230224,00631L,10,29,4217984,7.45
20230224,00631L,11,10,3043000,5.37
20230224,00631L,12,1,405000,0.71
20230224,00631L,13,3,2013000,3.55
20230224,00631L,14,1,896000,1.58
20230224,00631L,15,5,14155375,25.01
20230224,00631L,16,0,0,0.00
20230224,00631L,17,8334,56584000,100.00
20230224,00632R,1,577,146655,0.00
20230224,00632R,2,15212,42986460,0.49
20230224,00632R,3,9103,78070574,0.90
20230224,00632R,4,4103,54788583,0.63
20230224,00632R,5,4933,93919205,1.08
20230224,00632R,6,4991,133135364,1.53
20230224,00632R,7,3246,120325178,1.39
20230224,00632R,8,2949,140494494,1.62
20230224,00632R,9,7310,558993368,6.46
20230224,00632R,10,5006,751467840,8.68
20230224,00632R,11,3289,961504388,11.11
20230224,00632R,12,1175,590827999,6.82
20230224,00632R,13,554,392892005,4.54
20230224,00632R,14,368,337899000,3.90
20230224,00632R,15,955,4394197887,50.79
20230224,00632R,16,0,0,0.00
