資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20250208,000218,1,0,0,0.00
20250208,000218,2,0,0,0.00
20250208,000218,3,0,0,0.00
20250208,000218,4,0,0,0.00
20250208,000218,5,0,0,0.00
20250208,000218,6,0,0,0.00
20250208,000218,7,0,0,0.00
20250208,000218,8,0,0,0.00
20250208,000218,9,0,0,0.00
20250208,000218,10,0,0,0.00
20250208,000218,11,0,0,0.00
20250208,000218,12,0,0,0.00
20250208,000218,13,0,0,0.00
20250208,000218,14,0,0,0.00
20250208,000218,15,1,422278902,100.00
20250208,000218,16,0,0,0.00
20250208,000218,17,1,422278902,100.00
20250208,000779,1,0,0,0.00
20250208,000779,2,0,0,0.00
20250208,000779,3,0,0,0.00
20250208,000779,4,0,0,0.00
20250208,000779,5,0,0,0.00
20250208,000779,6,0,0,0.00
20250208,000779,7,0,0,0.00
20250208,000779,8,0,0,0.00
20250208,000779,9,0,0,0.00
20250208,000779,10,0,0,0.00
20250208,000779,11,0,0,0.00
20250208,000779,12,0,0,0.00
20250208,000779,13,0,0,0.00
20250208,000779,14,0,0,0.00
20250208,000779,15,1,1150000000,100.00
20250208,000779,16,0,0,0.00
20250208,000779,17,1,1150000000,100.00
20250208,000815,1,0,0,0.00
20250208,000815,2,0,0,0.00
20250208,000815,3,0,0,0.00
20250208,000815,4,0,0,0.00
20250208,000815,5,0,0,0.00
20250208,000815,6,0,0,0.00
20250208,000815,7,0,0,0.00
20250208,000815,8,0,0,0.00
20250208,000815,9,0,0,0.00
20250208,000815,10,0,0,0.00
20250208,000815,11,0,0,0.00
20250208,000815,12,0,0,0.00
20250208,000815,13,0,0,0.00
20250208,000815,14,0,0,0.00
20250208,000815,15,1,692412444,100.00
20250208,000815,16,0,0,0.00
20250208,000815,17,1,692412444,100.00
20250208,000856,1,0,0,0.00
20250208,000856,2,0,0,0.00
20250208,000856,3,0,0,0.00
20250208,000856,4,0,0,0.00
20250208,000856,5,0,0,0.00
20250208,000856,6,0,0,0.00
20250208,000856,7,0,0,0.00
20250208,000856,8,0,0,0.00
20250208,000856,9,0,0,0.00
20250208,000856,10,0,0,0.00
20250208,000856,11,0,0,0.00
20250208,000856,12,0,0,0.00
20250208,000856,13,0,0,0.00
20250208,000856,14,0,0,0.00
20250208,000856,15,1,231800000,100.00
20250208,000856,16,0,0,0.00
20250208,000856,17,1,231800000,100.00
20250208,0050,1,503125,126017032,5.45
20250208,0050,2,268826,539289494,23.35
20250208,0050,3,33892,244805178,10.59
20250208,0050,4,9877,122124846,5.28
20250208,0050,5,4381,77646328,3.36
20250208,0050,6,3746,92095803,3.98
20250208,0050,7,1538,53621780,2.32
20250208,0050,8,747,33732768,1.46
20250208,0050,9,1173,79871060,3.45
20250208,0050,10,328,43927784,1.90
20250208,0050,11,111,31144176,1.34
20250208,0050,12,25,12744215,0.55
20250208,0050,13,10,6743713,0.29
20250208,0050,14,15,13749112,0.59
20250208,0050,15,82,831986711,36.02
20250208,0050,16,0,0,0.00
20250208,0050,17,827876,2309500000,100.00
20250208,0051,1,5214,1315264,5.36
20250208,0051,2,4416,8545729,34.88
20250208,0051,3,483,3579824,14.61
20250208,0051,4,135,1663559,6.79
20250208,0051,5,73,1308796,5.34
20250208,0051,6,41,1028975,4.19
20250208,0051,7,17,601207,2.45
20250208,0051,8,13,583504,2.38
20250208,0051,9,12,811000,3.31
20250208,0051,10,5,758636,3.09
20250208,0051,11,3,871000,3.55
20250208,0051,12,4,1852506,7.56
20250208,0051,13,2,1580000,6.44
20250208,0051,14,0,0,0.00
20250208,0051,15,0,0,0.00
20250208,0051,16,0,0,0.00
20250208,0051,17,10418,24500000,100.00
20250208,0052,1,17883,3810316,4.76
20250208,0052,2,9143,17392518,21.74
20250208,0052,3,929,6917345,8.64
20250208,0052,4,234,2946623,3.68
20250208,0052,5,98,1773889,2.21
20250208,0052,6,72,1837440,2.29
20250208,0052,7,40,1445867,1.80
20250208,0052,8,11,503000,0.62
20250208,0052,9,35,2559450,3.19
20250208,0052,10,16,2179722,2.72
20250208,0052,11,9,2408782,3.01
20250208,0052,12,6,3134270,3.91
20250208,0052,13,3,2197778,2.74
20250208,0052,14,1,860000,1.07
20250208,0052,15,8,30033000,37.54
20250208,0052,16,0,0,0.00
20250208,0052,17,28488,80000000,100.00
20250208,0053,1,793,108135,1.97
20250208,0053,2,730,1390664,25.34
20250208,0053,3,81,645608,11.76
20250208,0053,4,9,118000,2.15
20250208,0053,5,16,308000,5.61
20250208,0053,6,4,110000,2.00
20250208,0053,7,3,102000,1.85
20250208,0053,8,4,184000,3.35
20250208,0053,9,4,306000,5.57
20250208,0053,10,1,114000,2.07
20250208,0053,11,2,561208,10.22
20250208,0053,12,1,488385,8.89
20250208,0053,13,0,0,0.00
20250208,0053,14,0,0,0.00
20250208,0053,15,1,1052000,19.16
20250208,0053,16,0,0,0.00
20250208,0053,17,1649,5488000,100.00
20250208,0055,1,2999,912471,1.25
20250208,0055,2,6699,13835461,19.04
20250208,0055,3,1069,8404882,11.56
20250208,0055,4,275,3520950,4.84
20250208,0055,5,195,3568949,4.91
20250208,0055,6,134,3430723,4.72
20250208,0055,7,48,1684123,2.31
20250208,0055,8,32,1522423,2.09
20250208,0055,9,68,4745156,6.53
20250208,0055,10,22,2822236,3.88
20250208,0055,11,11,3150276,4.33
20250208,0055,12,8,3586000,4.93
20250208,0055,13,5,3590000,4.94
20250208,0055,14,0,0,0.00
20250208,0055,15,3,17880350,24.61
20250208,0055,16,0,0,0.00
20250208,0055,17,11568,72654000,100.00
20250208,0056,1,244747,85029995,0.77
20250208,0056,2,675738,1577572323,14.43
20250208,0056,3,183024,1412050050,12.92
20250208,0056,4,74022,937083091,8.57
20250208,0056,5,43577,790084591,7.23
20250208,0056,6,40227,1016900789,9.30
20250208,0056,7,18448,653110602,5.97
20250208,0056,8,11154,514125062,4.70
20250208,0056,9,18223,1278187453,11.69
20250208,0056,10,5736,778594888,7.12
20250208,0056,11,1473,398904350,3.65
20250208,0056,12,303,147701272,1.35
20250208,0056,13,80,56186563,0.51
20250208,0056,14,46,40922431,0.37
20250208,0056,15,112,1238585540,11.33
20250208,0056,16,1,5000,0.00
20250208,0056,17,1316910,10925034000,100.00
20250208,0057,1,299,27162,1.77
20250208,0057,2,109,177747,11.64
20250208,0057,3,9,78386,5.13
20250208,0057,4,4,53000,3.47
20250208,0057,5,2,36281,2.37
20250208,0057,6,4,105000,6.87
20250208,0057,7,1,32000,2.09
20250208,0057,8,0,0,0.00
20250208,0057,9,3,223000,14.60
20250208,0057,10,2,337000,22.06
20250208,0057,11,0,0,0.00
20250208,0057,12,1,457424,29.95
20250208,0057,13,0,0,0.00
20250208,0057,14,0,0,0.00
20250208,0057,15,0,0,0.00
20250208,0057,16,0,0,0.00
20250208,0057,17,434,1527000,100.00
20250208,0061,1,743,202431,0.13
20250208,0061,2,5401,12872319,8.43
20250208,0061,3,1418,11790661,7.72
20250208,0061,4,517,6871808,4.50
20250208,0061,5,415,7836743,5.13
20250208,0061,6,405,10555577,6.91
20250208,0061,7,176,6498124,4.25
20250208,0061,8,134,6385805,4.18
20250208,0061,9,271,20550302,13.46
20250208,0061,10,108,14560994,9.54
20250208,0061,11,45,12844000,8.41
20250208,0061,12,14,6944000,4.54
20250208,0061,13,6,3985000,2.61
20250208,0061,14,2,1866000,1.22
20250208,0061,15,7,28852236,18.90
20250208,0061,16,0,0,0.00
20250208,0061,17,9662,152616000,100.00
20250208,006201,1,449,92189,0.54
20250208,006201,2,1044,2214087,13.06
20250208,006201,3,174,1388861,8.19
20250208,006201,4,48,605043,3.57
20250208,006201,5,39,718160,4.23
20250208,006201,6,19,502773,2.96
20250208,006201,7,16,571000,3.36
20250208,006201,8,4,182000,1.07
20250208,006201,9,8,572728,3.37
20250208,006201,10,4,585159,3.45
20250208,006201,11,2,593000,3.49
20250208,006201,12,0,0,0.00
20250208,006201,13,2,1379000,8.13
20250208,006201,14,1,964000,5.68
20250208,006201,15,1,6578000,38.81
20250208,006201,16,0,0,0.00
20250208,006201,17,1811,16946000,100.00
20250208,006203,1,652,106899,1.04
20250208,006203,2,424,709395,6.94
20250208,006203,3,30,235143,2.30
20250208,006203,4,7,95248,0.93
20250208,006203,5,6,101306,0.99
20250208,006203,6,4,91000,0.89
20250208,006203,7,0,0,0.00
20250208,006203,8,2,86009,0.84
20250208,006203,9,2,161000,1.57
20250208,006203,10,0,0,0.00
20250208,006203,11,2,648000,6.34
20250208,006203,12,1,500000,4.89
20250208,006203,13,0,0,0.00
20250208,006203,14,1,1000000,9.78
20250208,006203,15,1,6484000,63.45
20250208,006203,16,0,0,0.00
20250208,006203,17,1132,10218000,100.00
20250208,006204,1,863,135613,9.04
20250208,006204,2,299,509391,33.95
20250208,006204,3,14,103469,6.89
20250208,006204,4,4,50201,3.34
20250208,006204,5,3,60000,4.00
20250208,006204,6,2,54000,3.60
20250208,006204,7,0,0,0.00
20250208,006204,8,0,0,0.00
20250208,006204,9,5,317326,21.15
20250208,006204,10,2,270000,18.00
20250208,006204,11,0,0,0.00
20250208,006204,12,0,0,0.00
20250208,006204,13,0,0,0.00
20250208,006204,14,0,0,0.00
20250208,006204,15,0,0,0.00
20250208,006204,16,0,0,0.00
20250208,006204,17,1192,1500000,100.00
20250208,006205,1,3619,1211536,0.76
20250208,006205,2,5907,13604483,8.64
