資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20220520,000815,1,0,0,0.00
20220520,000815,2,0,0,0.00
20220520,000815,3,0,0,0.00
20220520,000815,4,0,0,0.00
20220520,000815,5,0,0,0.00
20220520,000815,6,0,0,0.00
20220520,000815,7,0,0,0.00
20220520,000815,8,0,0,0.00
20220520,000815,9,0,0,0.00
20220520,000815,10,0,0,0.00
20220520,000815,11,0,0,0.00
20220520,000815,12,0,0,0.00
20220520,000815,13,0,0,0.00
20220520,000815,14,0,0,0.00
20220520,000815,15,1,692412444,100.00
20220520,000815,16,0,0,0.00
20220520,000815,17,1,692412444,100.00
20220520,0050,1,309731,79660559,4.60
20220520,0050,2,198124,386366912,22.35
20220520,0050,3,21769,161350127,9.33
20220520,0050,4,6055,76091386,4.40
20220520,0050,5,2873,51507654,2.98
20220520,0050,6,2458,61085476,3.53
20220520,0050,7,958,33745789,1.95
20220520,0050,8,525,24050388,1.39
20220520,0050,9,786,54485973,3.15
20220520,0050,10,238,32008999,1.85
20220520,0050,11,91,25606613,1.48
20220520,0050,12,36,17569149,1.01
20220520,0050,13,13,9363710,0.54
20220520,0050,14,13,11581000,0.67
20220520,0050,15,71,703526265,40.71
20220520,0050,16,0,0,0.00
20220520,0050,17,543741,1728000000,100.00
20220520,0051,1,2502,571775,4.08
20220520,0051,2,2868,5106436,36.47
20220520,0051,3,215,1640520,11.71
20220520,0051,4,51,631145,4.50
20220520,0051,5,36,672002,4.80
20220520,0051,6,20,504773,3.60
20220520,0051,7,11,381979,2.72
20220520,0051,8,5,233000,1.66
20220520,0051,9,12,847835,6.05
20220520,0051,10,6,789000,5.63
20220520,0051,11,1,306636,2.19
20220520,0051,12,2,879899,6.28
20220520,0051,13,2,1435000,10.25
20220520,0051,14,0,0,0.00
20220520,0051,15,0,0,0.00
20220520,0051,16,0,0,0.00
20220520,0051,17,5731,14000000,100.00
20220520,0052,1,11179,2752983,4.87
20220520,0052,2,9175,15922202,28.18
20220520,0052,3,604,4670843,8.26
20220520,0052,4,129,1626452,2.87
20220520,0052,5,65,1177914,2.08
20220520,0052,6,37,910932,1.61
20220520,0052,7,16,563842,0.99
20220520,0052,8,9,416000,0.73
20220520,0052,9,16,1119799,1.98
20220520,0052,10,5,687967,1.21
20220520,0052,11,5,1487366,2.63
20220520,0052,12,6,2761227,4.88
20220520,0052,13,2,1356000,2.40
20220520,0052,14,5,4607000,8.15
20220520,0052,15,7,16439473,29.09
20220520,0052,16,0,0,0.00
20220520,0052,17,21260,56500000,100.00
20220520,0053,1,406,70495,1.41
20220520,0053,2,725,1383395,27.73
20220520,0053,3,79,674963,13.53
20220520,0053,4,14,181000,3.62
20220520,0053,5,15,289000,5.79
20220520,0053,6,4,112000,2.24
20220520,0053,7,1,40000,0.80
20220520,0053,8,2,100000,2.00
20220520,0053,9,2,110000,2.20
20220520,0053,10,4,532147,10.66
20220520,0053,11,1,277000,5.55
20220520,0053,12,0,0,0.00
20220520,0053,13,0,0,0.00
20220520,0053,14,0,0,0.00
20220520,0053,15,1,1218000,24.41
20220520,0053,16,0,0,0.00
20220520,0053,17,1254,4988000,100.00
20220520,0054,1,264,53527,1.04
20220520,0054,2,499,969181,18.91
20220520,0054,3,62,528993,10.32
20220520,0054,4,27,356299,6.95
20220520,0054,5,13,260000,5.07
20220520,0054,6,2,58000,1.13
20220520,0054,7,6,230000,4.48
20220520,0054,8,4,192000,3.74
20220520,0054,9,4,318000,6.20
20220520,0054,10,2,222000,4.33
20220520,0054,11,1,213000,4.15
20220520,0054,12,1,593000,11.57
20220520,0054,13,0,0,0.00
20220520,0054,14,0,0,0.00
20220520,0054,15,1,1130000,22.05
20220520,0054,16,0,0,0.00
20220520,0054,17,886,5124000,100.00
20220520,0055,1,4003,1181804,1.43
