資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20250117,000218,1,0,0,0.00
20250117,000218,2,0,0,0.00
20250117,000218,3,0,0,0.00
20250117,000218,4,0,0,0.00
20250117,000218,5,0,0,0.00
20250117,000218,6,0,0,0.00
20250117,000218,7,0,0,0.00
20250117,000218,8,0,0,0.00
20250117,000218,9,0,0,0.00
20250117,000218,10,0,0,0.00
20250117,000218,11,0,0,0.00
20250117,000218,12,0,0,0.00
20250117,000218,13,0,0,0.00
20250117,000218,14,0,0,0.00
20250117,000218,15,1,422278902,100.00
20250117,000218,16,0,0,0.00
20250117,000218,17,1,422278902,100.00
20250117,000779,1,0,0,0.00
20250117,000779,2,0,0,0.00
20250117,000779,3,0,0,0.00
20250117,000779,4,0,0,0.00
20250117,000779,5,0,0,0.00
20250117,000779,6,0,0,0.00
20250117,000779,7,0,0,0.00
20250117,000779,8,0,0,0.00
20250117,000779,9,0,0,0.00
20250117,000779,10,0,0,0.00
20250117,000779,11,0,0,0.00
20250117,000779,12,0,0,0.00
20250117,000779,13,0,0,0.00
20250117,000779,14,0,0,0.00
20250117,000779,15,1,1150000000,100.00
20250117,000779,16,0,0,0.00
20250117,000779,17,1,1150000000,100.00
20250117,000815,1,0,0,0.00
20250117,000815,2,0,0,0.00
20250117,000815,3,0,0,0.00
20250117,000815,4,0,0,0.00
20250117,000815,5,0,0,0.00
20250117,000815,6,0,0,0.00
20250117,000815,7,0,0,0.00
20250117,000815,8,0,0,0.00
20250117,000815,9,0,0,0.00
20250117,000815,10,0,0,0.00
20250117,000815,11,0,0,0.00
20250117,000815,12,0,0,0.00
20250117,000815,13,0,0,0.00
20250117,000815,14,0,0,0.00
20250117,000815,15,1,692412444,100.00
20250117,000815,16,0,0,0.00
20250117,000815,17,1,692412444,100.00
20250117,000856,1,0,0,0.00
20250117,000856,2,0,0,0.00
20250117,000856,3,0,0,0.00
20250117,000856,4,0,0,0.00
20250117,000856,5,0,0,0.00
20250117,000856,6,0,0,0.00
20250117,000856,7,0,0,0.00
20250117,000856,8,0,0,0.00
20250117,000856,9,0,0,0.00
20250117,000856,10,0,0,0.00
20250117,000856,11,0,0,0.00
20250117,000856,12,0,0,0.00
20250117,000856,13,0,0,0.00
20250117,000856,14,0,0,0.00
20250117,000856,15,1,231800000,100.00
20250117,000856,16,0,0,0.00
20250117,000856,17,1,231800000,100.00
20250117,0050,1,474182,120687507,5.42
20250117,0050,2,257550,519470497,23.36
20250117,0050,3,32902,237863028,10.69
20250117,0050,4,9560,118291307,5.32
20250117,0050,5,4267,75669964,3.40
20250117,0050,6,3641,89506433,4.02
20250117,0050,7,1542,53786592,2.41
20250117,0050,8,740,33490000,1.50
20250117,0050,9,1177,79917955,3.59
20250117,0050,10,320,42272642,1.90
20250117,0050,11,117,32465162,1.46
20250117,0050,12,28,14344307,0.64
20250117,0050,13,11,7563808,0.34
20250117,0050,14,16,14858291,0.66
20250117,0050,15,79,783312507,35.22
20250117,0050,16,0,0,0.00
20250117,0050,17,786132,2223500000,100.00
20250117,0051,1,5115,1263777,5.15
20250117,0051,2,4432,8575449,35.00
20250117,0051,3,487,3618772,14.77
20250117,0051,4,143,1769392,7.22
20250117,0051,5,72,1296450,5.29
20250117,0051,6,42,1051774,4.29
20250117,0051,7,20,713207,2.91
20250117,0051,8,11,499009,2.03
20250117,0051,9,12,794000,3.24
20250117,0051,10,5,750636,3.06
20250117,0051,11,2,552000,2.25
20250117,0051,12,3,1387164,5.66
20250117,0051,13,3,2228370,9.09
20250117,0051,14,0,0,0.00
20250117,0051,15,0,0,0.00
20250117,0051,16,0,0,0.00
20250117,0051,17,10347,24500000,100.00
20250117,0052,1,17317,3699066,4.71
20250117,0052,2,9059,17308895,22.04
20250117,0052,3,918,6827947,8.69
20250117,0052,4,227,2883353,3.67
20250117,0052,5,91,1662937,2.11
20250117,0052,6,72,1827063,2.32
20250117,0052,7,40,1429789,1.82
20250117,0052,8,11,498000,0.63
20250117,0052,9,33,2399678,3.05
20250117,0052,10,16,2217722,2.82
20250117,0052,11,12,3343986,4.25
20250117,0052,12,2,1018000,1.29
20250117,0052,13,3,2065228,2.63
20250117,0052,14,1,803000,1.02
20250117,0052,15,9,30515336,38.87
20250117,0052,16,0,0,0.00
20250117,0052,17,27811,78500000,100.00
20250117,0053,1,791,105801,1.92
20250117,0053,2,735,1388330,25.29
20250117,0053,3,81,642947,11.71
20250117,0053,4,9,118000,2.15
20250117,0053,5,16,308000,5.61
20250117,0053,6,5,134000,2.44
20250117,0053,7,4,134000,2.44
20250117,0053,8,3,142000,2.58
20250117,0053,9,4,301000,5.48
20250117,0053,10,1,114000,2.07
