資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20240517,000218,1,0,0,0.00
20240517,000218,2,0,0,0.00
20240517,000218,3,0,0,0.00
20240517,000218,4,0,0,0.00
20240517,000218,5,0,0,0.00
20240517,000218,6,0,0,0.00
20240517,000218,7,0,0,0.00
20240517,000218,8,0,0,0.00
20240517,000218,9,0,0,0.00
20240517,000218,10,0,0,0.00
20240517,000218,11,0,0,0.00
20240517,000218,12,0,0,0.00
20240517,000218,13,0,0,0.00
20240517,000218,14,0,0,0.00
20240517,000218,15,1,422278902,100.00
20240517,000218,16,0,0,0.00
20240517,000218,17,1,422278902,100.00
20240517,000779,1,0,0,0.00
20240517,000779,2,0,0,0.00
20240517,000779,3,0,0,0.00
20240517,000779,4,0,0,0.00
20240517,000779,5,0,0,0.00
20240517,000779,6,0,0,0.00
20240517,000779,7,0,0,0.00
20240517,000779,8,0,0,0.00
20240517,000779,9,0,0,0.00
20240517,000779,10,0,0,0.00
20240517,000779,11,0,0,0.00
20240517,000779,12,0,0,0.00
20240517,000779,13,0,0,0.00
20240517,000779,14,0,0,0.00
20240517,000779,15,1,1150000000,100.00
20240517,000779,16,0,0,0.00
20240517,000779,17,1,1150000000,100.00
20240517,000815,1,0,0,0.00
20240517,000815,2,0,0,0.00
20240517,000815,3,0,0,0.00
20240517,000815,4,0,0,0.00
20240517,000815,5,0,0,0.00
20240517,000815,6,0,0,0.00
20240517,000815,7,0,0,0.00
20240517,000815,8,0,0,0.00
20240517,000815,9,0,0,0.00
20240517,000815,10,0,0,0.00
20240517,000815,11,0,0,0.00
20240517,000815,12,0,0,0.00
20240517,000815,13,0,0,0.00
20240517,000815,14,0,0,0.00
20240517,000815,15,1,692412444,100.00
20240517,000815,16,0,0,0.00
20240517,000815,17,1,692412444,100.00
20240517,000856,1,0,0,0.00
20240517,000856,2,0,0,0.00
20240517,000856,3,0,0,0.00
20240517,000856,4,0,0,0.00
20240517,000856,5,0,0,0.00
20240517,000856,6,0,0,0.00
20240517,000856,7,0,0,0.00
20240517,000856,8,0,0,0.00
20240517,000856,9,0,0,0.00
20240517,000856,10,0,0,0.00
20240517,000856,11,0,0,0.00
20240517,000856,12,0,0,0.00
20240517,000856,13,0,0,0.00
20240517,000856,14,0,0,0.00
20240517,000856,15,1,151900000,100.00
20240517,000856,16,0,0,0.00
20240517,000856,17,1,151900000,100.00
20240517,0050,1,380744,103226454,5.41
20240517,0050,2,226560,454611416,23.83
20240517,0050,3,28069,203966548,10.69
20240517,0050,4,7811,96985724,5.08
20240517,0050,5,3630,64356437,3.37
20240517,0050,6,3027,74969256,3.93
20240517,0050,7,1368,47948707,2.51
20240517,0050,8,624,28446873,1.49
20240517,0050,9,964,66054213,3.46
20240517,0050,10,297,39747496,2.08
20240517,0050,11,94,25856001,1.35
20240517,0050,12,28,14272153,0.74
20240517,0050,13,9,6324133,0.33
20240517,0050,14,10,9213703,0.48
20240517,0050,15,75,671020886,35.18
