資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20220218,000815,1,0,0,0.00
20220218,000815,2,0,0,0.00
20220218,000815,3,0,0,0.00
20220218,000815,4,0,0,0.00
20220218,000815,5,0,0,0.00
20220218,000815,6,0,0,0.00
20220218,000815,7,0,0,0.00
20220218,000815,8,0,0,0.00
20220218,000815,9,0,0,0.00
20220218,000815,10,0,0,0.00
20220218,000815,11,0,0,0.00
20220218,000815,12,0,0,0.00
20220218,000815,13,0,0,0.00
20220218,000815,14,0,0,0.00
20220218,000815,15,1,692412444,100.00
20220218,000815,16,0,0,0.00
20220218,000815,17,1,692412444,100.00
20220218,0050,1,251032,58762598,4.55
20220218,0050,2,133149,250411455,19.39
20220218,0050,3,12670,94636993,7.33
20220218,0050,4,3450,43503130,3.36
20220218,0050,5,1665,30024872,2.32
20220218,0050,6,1429,35849621,2.77
20220218,0050,7,609,21429372,1.65
20220218,0050,8,307,14100841,1.09
20220218,0050,9,536,37061778,2.87
20220218,0050,10,182,24670517,1.91
20220218,0050,11,74,21027951,1.62
20220218,0050,12,27,13322100,1.03
20220218,0050,13,12,8824000,0.68
20220218,0050,14,11,10026828,0.77
20220218,0050,15,60,627347944,48.59
20220218,0050,16,0,0,0.00
20220218,0050,17,405213,1291000000,100.00
20220218,0051,1,2272,454116,3.49
20220218,0051,2,2709,4753651,36.56
20220218,0051,3,185,1429907,10.99
20220218,0051,4,44,546768,4.20
20220218,0051,5,39,717603,5.52
20220218,0051,6,17,441580,3.39
20220218,0051,7,12,413480,3.18
20220218,0051,8,6,286000,2.20
20220218,0051,9,8,550000,4.23
20220218,0051,10,6,758000,5.83
20220218,0051,11,2,751895,5.78
20220218,0051,12,1,470000,3.61
20220218,0051,13,2,1427000,10.97
20220218,0051,14,0,0,0.00
20220218,0051,15,0,0,0.00
20220218,0051,16,0,0,0.00
20220218,0051,17,5303,13000000,100.00
20220218,0052,1,8901,2132117,3.98
20220218,0052,2,4140,7534265,14.08
20220218,0052,3,294,2247615,4.20
20220218,0052,4,72,902932,1.68
20220218,0052,5,41,753265,1.40
20220218,0052,6,18,442165,0.82
20220218,0052,7,7,233492,0.43
20220218,0052,8,4,187000,0.34
20220218,0052,9,10,807887,1.51
20220218,0052,10,5,682000,1.27
20220218,0052,11,5,1433576,2.67
20220218,0052,12,4,1740043,3.25
20220218,0052,13,2,1371000,2.56
20220218,0052,14,2,1651000,3.08
20220218,0052,15,7,31381643,58.65
20220218,0052,16,0,0,0.00
20220218,0052,17,13512,53500000,100.00
20220218,0053,1,378,66658,1.33
20220218,0053,2,709,1338295,26.83
20220218,0053,3,78,657335,13.17
20220218,0053,4,14,180000,3.60
20220218,0053,5,15,289000,5.79
20220218,0053,6,4,109000,2.18
20220218,0053,7,1,40000,0.80
20220218,0053,8,3,150000,3.00
20220218,0053,9,5,341000,6.83
20220218,0053,10,2,298712,5.98
20220218,0053,11,1,300000,6.01
20220218,0053,12,0,0,0.00
20220218,0053,13,0,0,0.00
20220218,0053,14,0,0,0.00
20220218,0053,15,1,1218000,24.41
20220218,0053,16,0,0,0.00
20220218,0053,17,1211,4988000,100.00
20220218,0054,1,282,52644,0.79
20220218,0054,2,672,1346200,20.32
20220218,0054,3,93,793156,11.97
20220218,0054,4,35,475000,7.17
20220218,0054,5,22,430000,6.49
20220218,0054,6,5,122000,1.84
20220218,0054,7,9,335000,5.05
20220218,0054,8,5,235000,3.54
20220218,0054,9,3,246000,3.71
20220218,0054,10,2,264000,3.98
20220218,0054,11,2,689000,10.40
20220218,0054,12,0,0,0.00
20220218,0054,13,0,0,0.00
20220218,0054,14,0,0,0.00
20220218,0054,15,1,1636000,24.69
20220218,0054,16,0,0,0.00
20220218,0054,17,1131,6624000,100.00
20220218,0055,1,2920,750598,0.99
20220218,0055,2,8201,16442573,21.87
20220218,0055,3,1127,9331748,12.41
20220218,0055,4,269,3515903,4.67
20220218,0055,5,250,4708507,6.26
20220218,0055,6,156,4121000,5.48
20220218,0055,7,69,2526200,3.36
20220218,0055,8,44,2120200,2.82
20220218,0055,9,63,4582425,6.09
20220218,0055,10,22,3011525,4.00
20220218,0055,11,14,3886321,5.17
20220218,0055,12,4,2043000,2.71
20220218,0055,13,1,780000,1.03
20220218,0055,14,1,952000,1.26
20220218,0055,15,6,16382000,21.79
20220218,0055,16,0,0,0.00
20220218,0055,17,13147,75154000,100.00
20220218,0056,1,122838,41843028,1.18
20220218,0056,2,345852,744497672,21.10
20220218,0056,3,62018,484018565,13.72
20220218,0056,4,20457,260367443,7.38
20220218,0056,5,11631,213373628,6.04
20220218,0056,6,10182,259644608,7.36
20220218,0056,7,4560,162395135,4.60
20220218,0056,8,2804,129960791,3.68
20220218,0056,9,4447,314252710,8.90
20220218,0056,10,1560,215425532,6.10
20220218,0056,11,459,126322070,3.58
20220218,0056,12,87,43007622,1.21
20220218,0056,13,46,32045034,0.90
20220218,0056,14,13,11782935,0.33
20220218,0056,15,67,488597227,13.85
20220218,0056,16,0,0,0.00
20220218,0056,17,587021,3527534000,100.00
20220218,0057,1,105,10368,0.22
20220218,0057,2,63,102311,2.26
20220218,0057,3,3,24000,0.53
20220218,0057,4,4,51000,1.12
20220218,0057,5,2,38000,0.83
20220218,0057,6,1,30000,0.66
20220218,0057,7,1,32000,0.70
20220218,0057,8,0,0,0.00
20220218,0057,9,1,83000,1.83
20220218,0057,10,4,542000,11.97
20220218,0057,11,2,675321,14.91
20220218,0057,12,0,0,0.00
20220218,0057,13,0,0,0.00
20220218,0057,14,0,0,0.00
20220218,0057,15,1,2939000,64.92
20220218,0057,16,0,0,0.00
20220218,0057,17,187,4527000,100.00
20220218,0061,1,492,140736,0.10
20220218,0061,2,4767,11181751,8.33
20220218,0061,3,1110,9319215,6.94
20220218,0061,4,376,4949137,3.69
20220218,0061,5,321,6077484,4.53
20220218,0061,6,266,6982863,5.20
20220218,0061,7,141,5233000,3.90
20220218,0061,8,111,5283326,3.93
20220218,0061,9,202,14941000,11.14
20220218,0061,10,89,12836912,9.57
20220218,0061,11,42,11678311,8.70
20220218,0061,12,15,7569000,5.64
20220218,0061,13,6,4041000,3.01
20220218,0061,14,2,1830000,1.36
20220218,0061,15,9,32052265,23.89
20220218,0061,16,0,0,0.00
20220218,0061,17,7949,134116000,100.00
20220218,006201,1,307,63883,0.41
20220218,006201,2,1227,2486594,16.09
20220218,006201,3,190,1543755,9.99
20220218,006201,4,49,638109,4.13
20220218,006201,5,33,608100,3.93
20220218,006201,6,24,620072,4.01
20220218,006201,7,8,277000,1.79
20220218,006201,8,6,292000,1.89
20220218,006201,9,5,373000,2.41
20220218,006201,10,2,350000,2.26
20220218,006201,11,4,1333487,8.63
20220218,006201,12,1,442000,2.86
20220218,006201,13,0,0,0.00
20220218,006201,14,1,908000,5.87
20220218,006201,15,1,5510000,35.67
20220218,006201,16,0,0,0.00
20220218,006201,17,1858,15446000,100.00
20220218,006203,1,363,63005,0.53
20220218,006203,2,252,397244,3.39
20220218,006203,3,15,110751,0.94
20220218,006203,4,2,27000,0.23
20220218,006203,5,4,74000,0.63
20220218,006203,6,2,50000,0.42
20220218,006203,7,2,68000,0.58
20220218,006203,8,2,93000,0.79
20220218,006203,9,0,0,0.00
20220218,006203,10,1,198000,1.68
20220218,006203,11,2,647000,5.52
20220218,006203,12,1,490000,4.18
20220218,006203,13,0,0,0.00
20220218,006203,14,0,0,0.00
20220218,006203,15,2,9500000,81.07
20220218,006203,16,0,0,0.00
20220218,006203,17,648,11718000,100.00
20220218,006204,1,848,116334,7.75
20220218,006204,2,340,531736,35.44
20220218,006204,3,11,85992,5.73
20220218,006204,4,2,30000,2.00
20220218,006204,5,1,20000,1.33
20220218,006204,6,1,30000,2.00
20220218,006204,7,0,0,0.00
20220218,006204,8,1,44000,2.93
20220218,006204,9,1,70000,4.66
20220218,006204,10,0,0,0.00
20220218,006204,11,2,571938,38.12
20220218,006204,12,0,0,0.00
20220218,006204,13,0,0,0.00
20220218,006204,14,0,0,0.00
20220218,006204,15,0,0,0.00
20220218,006204,16,0,0,0.00
20220218,006204,17,1207,1500000,100.00
20220218,006205,1,4954,1840820,1.31
20220218,006205,2,7244,16344372,11.64
20220218,006205,3,1444,10877613,7.75
20220218,006205,4,409,5244958,3.73
20220218,006205,5,265,4867504,3.46
20220218,006205,6,234,6106870,4.35
20220218,006205,7,106,3809628,2.71
20220218,006205,8,59,2748880,1.95
20220218,006205,9,138,10022054,7.14
20220218,006205,10,60,8350791,5.95
20220218,006205,11,20,5716085,4.07
20220218,006205,12,9,4224224,3.00
20220218,006205,13,6,4198000,2.99
20220218,006205,14,1,884000,0.62
20220218,006205,15,18,55110201,39.26
20220218,006205,16,0,0,0.00
20220218,006205,17,14967,140346000,100.00
20220218,006206,1,1007,337025,0.88
20220218,006206,2,2494,5737671,14.98
20220218,006206,3,526,4200323,10.97
20220218,006206,4,192,2498020,6.52
20220218,006206,5,123,2289660,5.98
20220218,006206,6,112,2924616,7.64
20220218,006206,7,56,2045177,5.34
20220218,006206,8,35,1646456,4.30
20220218,006206,9,60,4366418,11.40
20220218,006206,10,20,3012347,7.86
20220218,006206,11,7,2313287,6.04
20220218,006206,12,1,510000,1.33
20220218,006206,13,2,1421000,3.71
20220218,006206,14,0,0,0.00
20220218,006206,15,2,4976000,12.99
20220218,006206,16,0,0,0.00
20220218,006206,17,4637,38278000,100.00
20220218,006207,1,158,40323,0.10
20220218,006207,2,1188,2790305,7.46
20220218,006207,3,267,2200117,5.88
20220218,006207,4,100,1264170,3.38
20220218,006207,5,90,1675322,4.48
20220218,006207,6,78,2072613,5.54
20220218,006207,7,37,1334000,3.56
20220218,006207,8,26,1225218,3.27
20220218,006207,9,67,4916558,13.14
20220218,006207,10,31,4559000,12.19
20220218,006207,11,19,5918000,15.82
20220218,006207,12,2,1022000,2.73
20220218,006207,13,1,624248,1.66
20220218,006207,14,2,1844000,4.93
20220218,006207,15,4,5906126,15.79
20220218,006207,16,0,0,0.00
20220218,006207,17,2070,37392000,100.00
20220218,006208,1,79489,23358424,8.91
20220218,006208,2,53200,102878674,39.26
20220218,006208,3,5436,39335127,15.01
20220218,006208,4,1484,18396539,7.02
20220218,006208,5,570,10046076,3.83
20220218,006208,6,466,11447147,4.36
20220218,006208,7,177,6149034,2.34
20220218,006208,8,85,3867028,1.47
20220218,006208,9,112,7734257,2.95
20220218,006208,10,27,3671088,1.40
20220218,006208,11,14,4171950,1.59
20220218,006208,12,4,2001000,0.76
20220218,006208,13,3,2150048,0.82
20220218,006208,14,2,1783215,0.68
20220218,006208,15,6,25050393,9.55
20220218,006208,16,0,0,0.00
20220218,006208,17,141075,262040000,100.00
20220218,00625K,1,0,0,0.00
20220218,00625K,2,5,12000,2.81
20220218,00625K,3,1,10000,2.34
20220218,00625K,4,1,12000,2.81
20220218,00625K,5,3,53000,12.44
20220218,00625K,6,1,23000,5.39
20220218,00625K,7,1,40000,9.38
20220218,00625K,8,1,50000,11.73
20220218,00625K,9,3,226000,53.05
20220218,00625K,10,0,0,0.00
20220218,00625K,11,0,0,0.00
20220218,00625K,12,0,0,0.00
20220218,00625K,13,0,0,0.00
20220218,00625K,14,0,0,0.00
20220218,00625K,15,0,0,0.00
