資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260130,000218,1,0,0,0.00
20260130,000218,2,0,0,0.00
20260130,000218,3,0,0,0.00
20260130,000218,4,0,0,0.00
20260130,000218,5,0,0,0.00
20260130,000218,6,0,0,0.00
20260130,000218,7,0,0,0.00
20260130,000218,8,0,0,0.00
20260130,000218,9,0,0,0.00
20260130,000218,10,0,0,0.00
20260130,000218,11,0,0,0.00
20260130,000218,12,0,0,0.00
20260130,000218,13,0,0,0.00
20260130,000218,14,0,0,0.00
20260130,000218,15,1,422278902,100.00
20260130,000218,16,0,0,0.00
20260130,000218,17,1,422278902,100.00
20260130,000560,1,0,0,0.00
20260130,000560,2,0,0,0.00
20260130,000560,3,0,0,0.00
20260130,000560,4,0,0,0.00
20260130,000560,5,0,0,0.00
20260130,000560,6,0,0,0.00
20260130,000560,7,0,0,0.00
20260130,000560,8,0,0,0.00
20260130,000560,9,0,0,0.00
20260130,000560,10,0,0,0.00
20260130,000560,11,0,0,0.00
20260130,000560,12,0,0,0.00
20260130,000560,13,0,0,0.00
20260130,000560,14,0,0,0.00
20260130,000560,15,1,29700000,100.00
20260130,000560,16,0,0,0.00
20260130,000560,17,1,29700000,100.00
20260130,000708,1,0,0,0.00
20260130,000708,2,0,0,0.00
20260130,000708,3,0,0,0.00
20260130,000708,4,0,0,0.00
20260130,000708,5,0,0,0.00
20260130,000708,6,0,0,0.00
20260130,000708,7,0,0,0.00
20260130,000708,8,0,0,0.00
20260130,000708,9,0,0,0.00
20260130,000708,10,0,0,0.00
20260130,000708,11,0,0,0.00
20260130,000708,12,0,0,0.00
20260130,000708,13,0,0,0.00
20260130,000708,14,0,0,0.00
20260130,000708,15,1,20200000,100.00
20260130,000708,16,0,0,0.00
20260130,000708,17,1,20200000,100.00
20260130,000779,1,0,0,0.00
20260130,000779,2,0,0,0.00
20260130,000779,3,0,0,0.00
20260130,000779,4,0,0,0.00
20260130,000779,5,0,0,0.00
20260130,000779,6,0,0,0.00
20260130,000779,7,0,0,0.00
20260130,000779,8,0,0,0.00
20260130,000779,9,0,0,0.00
20260130,000779,10,0,0,0.00
20260130,000779,11,0,0,0.00
20260130,000779,12,0,0,0.00
20260130,000779,13,0,0,0.00
20260130,000779,14,0,0,0.00
20260130,000779,15,1,1150000000,100.00
20260130,000779,16,0,0,0.00
20260130,000779,17,1,1150000000,100.00
20260130,000815,1,0,0,0.00
20260130,000815,2,0,0,0.00
20260130,000815,3,0,0,0.00
20260130,000815,4,0,0,0.00
20260130,000815,5,0,0,0.00
20260130,000815,6,0,0,0.00
20260130,000815,7,0,0,0.00
20260130,000815,8,0,0,0.00
20260130,000815,9,0,0,0.00
20260130,000815,10,0,0,0.00
20260130,000815,11,0,0,0.00
20260130,000815,12,0,0,0.00
20260130,000815,13,0,0,0.00
20260130,000815,14,0,0,0.00
20260130,000815,15,1,692412444,100.00
20260130,000815,16,0,0,0.00
20260130,000815,17,1,692412444,100.00
20260130,000856,1,0,0,0.00
20260130,000856,2,0,0,0.00
20260130,000856,3,0,0,0.00
20260130,000856,4,0,0,0.00
20260130,000856,5,0,0,0.00
20260130,000856,6,0,0,0.00
20260130,000856,7,0,0,0.00
20260130,000856,8,0,0,0.00
20260130,000856,9,0,0,0.00
20260130,000856,10,0,0,0.00
20260130,000856,11,0,0,0.00
20260130,000856,12,0,0,0.00
20260130,000856,13,0,0,0.00
20260130,000856,14,0,0,0.00
20260130,000856,15,1,231800000,100.00
20260130,000856,16,0,0,0.00
20260130,000856,17,1,231800000,100.00
20260130,0050  ,1,837406,252429840,1.59
20260130,0050  ,2,880412,2037781655,12.84
20260130,0050  ,3,223667,1659630134,10.46
20260130,0050  ,4,88640,1098610153,6.92
20260130,0050  ,5,53112,942071927,5.93
20260130,0050  ,6,45944,1136261824,7.16
20260130,0050  ,7,23170,814906756,5.13
20260130,0050  ,8,12541,568045811,3.58
20260130,0050  ,9,21417,1479571984,9.32
20260130,0050  ,10,6982,944323359,5.95
20260130,0050  ,11,1917,514658323,3.24
20260130,0050  ,12,387,187435051,1.18
20260130,0050  ,13,109,75739008,0.47
20260130,0050  ,14,62,55808041,0.35
20260130,0050  ,15,227,4096168734,25.82
20260130,0050  ,16,1,442600,0.00
20260130,0050  ,17,2195993,15863000000,100.00
20260130,0051  ,1,5705,1274517,5.42
20260130,0051  ,2,4294,8385905,35.68
20260130,0051  ,3,456,3346670,14.24
20260130,0051  ,4,132,1628015,6.92
20260130,0051  ,5,72,1298099,5.52
20260130,0051  ,6,45,1135082,4.83
20260130,0051  ,7,16,546445,2.32
20260130,0051  ,8,11,501809,2.13
20260130,0051  ,9,15,974636,4.14
20260130,0051  ,10,6,803022,3.41
20260130,0051  ,11,1,311953,1.32
20260130,0051  ,12,2,1123534,4.78
20260130,0051  ,13,3,2170313,9.23
20260130,0051  ,14,0,0,0.00
20260130,0051  ,15,0,0,0.00
20260130,0051  ,16,0,0,0.00
20260130,0051  ,17,10758,23500000,100.00
20260130,0052  ,1,79655,20794752,1.04
20260130,0052  ,2,192210,400754955,20.15
20260130,0052  ,3,38539,302507857,15.21
20260130,0052  ,4,11590,150570882,7.57
20260130,0052  ,5,6190,114095273,5.73
20260130,0052  ,6,6162,155624893,7.82
20260130,0052  ,7,2323,82784495,4.16
20260130,0052  ,8,1539,71568532,3.60
20260130,0052  ,9,2333,165984236,8.34
20260130,0052  ,10,718,98573572,4.95
20260130,0052  ,11,202,54760063,2.75
20260130,0052  ,12,38,18525126,0.93
20260130,0052  ,13,32,22534223,1.13
20260130,0052  ,14,15,13908383,0.69
20260130,0052  ,15,58,315017758,15.84
20260130,0052  ,16,1,5000,0.00
20260130,0052  ,17,341604,1988000000,100.00
20260130,0053  ,1,1842,167137,3.35
20260130,0053  ,2,770,1455766,29.18
20260130,0053  ,3,78,630172,12.63
20260130,0053  ,4,10,134000,2.68
20260130,0053  ,5,13,253000,5.07
20260130,0053  ,6,4,107000,2.14
20260130,0053  ,7,2,64000,1.28
20260130,0053  ,8,4,189000,3.78
20260130,0053  ,9,3,225000,4.51
20260130,0053  ,10,1,176283,3.53
20260130,0053  ,11,2,545642,10.93
20260130,0053  ,12,0,0,0.00
20260130,0053  ,13,0,0,0.00
20260130,0053  ,14,0,0,0.00
20260130,0053  ,15,1,1041000,20.87
20260130,0053  ,16,0,0,0.00
20260130,0053  ,17,2730,4988000,100.00
20260130,0055  ,1,3048,871587,1.08
20260130,0055  ,2,6065,12655816,15.69
20260130,0055  ,3,1010,7943047,9.84
20260130,0055  ,4,264,3349651,4.15
20260130,0055  ,5,180,3272317,4.05
20260130,0055  ,6,119,3055664,3.78
20260130,0055  ,7,47,1658171,2.05
20260130,0055  ,8,32,1500952,1.86
20260130,0055  ,9,50,3403944,4.22
20260130,0055  ,10,22,2797641,3.46
20260130,0055  ,11,12,3406516,4.22
20260130,0055  ,12,8,3593738,4.45
20260130,0055  ,13,2,1427000,1.76
20260130,0055  ,14,1,987842,1.22
20260130,0055  ,15,3,30730114,38.10
20260130,0055  ,16,0,0,0.00
20260130,0055  ,17,10863,80654000,100.00
20260130,0056  ,1,278044,88829618,0.63
20260130,0056  ,2,741013,1753522642,12.49
20260130,0056  ,3,218619,1692454214,12.05
20260130,0056  ,4,93675,1187073263,8.45
20260130,0056  ,5,56223,1019911167,7.26
20260130,0056  ,6,54853,1385257775,9.86
20260130,0056  ,7,25886,916620691,6.53
20260130,0056  ,8,15770,728343663,5.18
20260130,0056  ,9,26093,1835131866,13.07
20260130,0056  ,10,8432,1142974315,8.14
20260130,0056  ,11,2118,572890887,4.08
20260130,0056  ,12,403,197160270,1.40
20260130,0056  ,13,117,81852415,0.58
20260130,0056  ,14,59,54298556,0.38
20260130,0056  ,15,147,1379226658,9.82
20260130,0056  ,16,2,14000,0.00
20260130,0056  ,17,1521452,14035534000,100.00
20260130,0057  ,1,550,40404,2.64
20260130,0057  ,2,123,233908,15.31
20260130,0057  ,3,9,66572,4.35
20260130,0057  ,4,7,85601,5.60
20260130,0057  ,5,1,17000,1.11
20260130,0057  ,6,3,78996,5.17
20260130,0057  ,7,1,32000,2.09
20260130,0057  ,8,0,0,0.00
20260130,0057  ,9,3,240519,15.75
20260130,0057  ,10,3,441000,28.88
20260130,0057  ,11,1,291000,19.05
20260130,0057  ,12,0,0,0.00
