資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20221021,000815,1,0,0,0.00
20221021,000815,2,0,0,0.00
20221021,000815,3,0,0,0.00
20221021,000815,4,0,0,0.00
20221021,000815,5,0,0,0.00
20221021,000815,6,0,0,0.00
20221021,000815,7,0,0,0.00
20221021,000815,8,0,0,0.00
20221021,000815,9,0,0,0.00
20221021,000815,10,0,0,0.00
20221021,000815,11,0,0,0.00
20221021,000815,12,0,0,0.00
20221021,000815,13,0,0,0.00
20221021,000815,14,0,0,0.00
20221021,000815,15,1,692412444,100.00
20221021,000815,16,0,0,0.00
20221021,000815,17,1,692412444,100.00
20221021,0050,1,338202,96122814,4.34
20221021,0050,2,239750,478400605,21.62
20221021,0050,3,29315,216349347,9.78
20221021,0050,4,8588,107574506,4.86
20221021,0050,5,4126,73732824,3.33
20221021,0050,6,3448,85792449,3.87
20221021,0050,7,1405,49345242,2.23
20221021,0050,8,714,32625919,1.47
20221021,0050,9,1108,76691321,3.46
20221021,0050,10,326,44402549,2.00
20221021,0050,11,91,25080535,1.13
20221021,0050,12,42,20748088,0.93
20221021,0050,13,7,5098766,0.23
20221021,0050,14,13,11773000,0.53
20221021,0050,15,75,888262035,40.15
20221021,0050,16,0,0,0.00
20221021,0050,17,627210,2212000000,100.00
20221021,0051,1,2527,649062,4.32
20221021,0051,2,3002,5494138,36.62
20221021,0051,3,246,1875886,12.50
20221021,0051,4,62,771711,5.14
20221021,0051,5,45,833658,5.55
20221021,0051,6,18,476007,3.17
20221021,0051,7,14,477625,3.18
20221021,0051,8,8,356000,2.37
20221021,0051,9,7,467000,3.11
20221021,0051,10,8,1119669,7.46
20221021,0051,11,2,549244,3.66
20221021,0051,12,1,500000,3.33
20221021,0051,13,2,1430000,9.53
20221021,0051,14,0,0,0.00
20221021,0051,15,0,0,0.00
20221021,0051,16,0,0,0.00
20221021,0051,17,5942,15000000,100.00
20221021,0052,1,10576,2863718,4.73
20221021,0052,2,8990,16148699,26.69
20221021,0052,3,695,5262741,8.69
20221021,0052,4,149,1869707,3.09
20221021,0052,5,77,1399045,2.31
20221021,0052,6,50,1259686,2.08
20221021,0052,7,18,629638,1.04
20221021,0052,8,10,477064,0.78
20221021,0052,9,15,993494,1.64
20221021,0052,10,5,667000,1.10
20221021,0052,11,5,1297000,2.14
20221021,0052,12,3,1264381,2.08
20221021,0052,13,1,760000,1.25
20221021,0052,14,0,0,0.00
20221021,0052,15,8,25607827,42.32
20221021,0052,16,0,0,0.00
20221021,0052,17,20602,60500000,100.00
20221021,0053,1,419,76551,1.53
20221021,0053,2,708,1359233,27.25
20221021,0053,3,75,641207,12.85
20221021,0053,4,12,157000,3.14
20221021,0053,5,17,325000,6.51
20221021,0053,6,5,134000,2.68
20221021,0053,7,1,40000,0.80
20221021,0053,8,2,100000,2.00
20221021,0053,9,2,116000,2.32
20221021,0053,10,4,544009,10.90
20221021,0053,11,1,282000,5.65
20221021,0053,12,0,0,0.00
20221021,0053,13,0,0,0.00
20221021,0053,14,0,0,0.00
20221021,0053,15,1,1213000,24.31
20221021,0053,16,0,0,0.00
20221021,0053,17,1247,4988000,100.00
20221021,0055,1,4120,1288808,1.71
20221021,0055,2,9295,18931460,25.19
20221021,0055,3,1289,10256229,13.64
20221021,0055,4,367,4736935,6.30
20221021,0055,5,225,4178384,5.55
20221021,0055,6,169,4390010,5.84
20221021,0055,7,81,2981880,3.96
20221021,0055,8,42,2012806,2.67
20221021,0055,9,72,5023274,6.68
20221021,0055,10,22,2966494,3.94
20221021,0055,11,12,3429080,4.56
20221021,0055,12,6,2968640,3.95
20221021,0055,13,1,620000,0.82
20221021,0055,14,1,939000,1.24
20221021,0055,15,6,10431000,13.87
20221021,0055,16,0,0,0.00
20221021,0055,17,15708,75154000,100.00
20221021,0056,1,136464,48456468,0.74
20221021,0056,2,495611,1124703229,17.40
20221021,0056,3,111830,870875549,13.47
20221021,0056,4,38883,494625840,7.65
20221021,0056,5,23561,431261047,6.67
20221021,0056,6,20685,525360543,8.12
20221021,0056,7,9650,343474761,5.31
20221021,0056,8,6054,280329784,4.33
20221021,0056,9,9830,693334534,10.72
20221021,0056,10,3458,473796375,7.33
20221021,0056,11,1050,287412740,4.44
20221021,0056,12,192,93900155,1.45
20221021,0056,13,73,51274520,0.79
20221021,0056,14,39,36216394,0.56
20221021,0056,15,98,738290575,11.42
20221021,0056,16,2,30278514,0.46
20221021,0056,17,857478,6463034000,100.00
20221021,0057,1,141,13836,0.90
