資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20220722,000815,1,0,0,0.00
20220722,000815,2,0,0,0.00
20220722,000815,3,0,0,0.00
20220722,000815,4,0,0,0.00
20220722,000815,5,0,0,0.00
20220722,000815,6,0,0,0.00
20220722,000815,7,0,0,0.00
20220722,000815,8,0,0,0.00
20220722,000815,9,0,0,0.00
20220722,000815,10,0,0,0.00
20220722,000815,11,0,0,0.00
20220722,000815,12,0,0,0.00
20220722,000815,13,0,0,0.00
20220722,000815,14,0,0,0.00
20220722,000815,15,1,692412444,100.00
20220722,000815,16,0,0,0.00
20220722,000815,17,1,692412444,100.00
20220722,0050,1,319651,86053702,4.16
20220722,0050,2,213860,421004381,20.35
20220722,0050,3,24418,180725479,8.73
20220722,0050,4,6998,87817090,4.24
20220722,0050,5,3295,59047454,2.85
20220722,0050,6,2777,69259373,3.34
20220722,0050,7,1124,39504177,1.90
20220722,0050,8,623,28575515,1.38
20220722,0050,9,912,62999258,3.04
20220722,0050,10,283,38443637,1.85
20220722,0050,11,85,24297118,1.17
20220722,0050,12,34,16432196,0.79
20220722,0050,13,9,6635000,0.32
20220722,0050,14,16,14280000,0.69
20220722,0050,15,72,933425620,45.12
20220722,0050,16,0,0,0.00
20220722,0050,17,574157,2068500000,100.00
20220722,0051,1,2512,607871,4.34
20220722,0051,2,2933,5281399,37.72
20220722,0051,3,230,1752171,12.51
20220722,0051,4,58,722190,5.15
20220722,0051,5,38,711673,5.08
20220722,0051,6,16,414736,2.96
20220722,0051,7,12,404866,2.89
20220722,0051,8,7,311000,2.22
20220722,0051,9,11,780000,5.57
20220722,0051,10,7,807458,5.76
20220722,0051,11,1,294636,2.10
20220722,0051,12,1,492000,3.51
20220722,0051,13,2,1420000,10.14
20220722,0051,14,0,0,0.00
20220722,0051,15,0,0,0.00
20220722,0051,16,0,0,0.00
20220722,0051,17,5828,14000000,100.00
20220722,0052,1,10859,2819363,5.26
20220722,0052,2,8867,15705631,29.35
20220722,0052,3,623,4739709,8.85
20220722,0052,4,149,1877445,3.50
20220722,0052,5,77,1396749,2.61
20220722,0052,6,48,1204584,2.25
20220722,0052,7,16,559800,1.04
20220722,0052,8,7,304492,0.56
20220722,0052,9,18,1209774,2.26
20220722,0052,10,3,438000,0.81
20220722,0052,11,6,1631000,3.04
20220722,0052,12,6,2902287,5.42
20220722,0052,13,0,0,0.00
20220722,0052,14,1,974000,1.82
20220722,0052,15,8,17737166,33.15
20220722,0052,16,0,0,0.00
20220722,0052,17,20688,53500000,100.00
20220722,0053,1,407,69693,1.39
20220722,0053,2,717,1364900,27.36
20220722,0053,3,76,650393,13.03
20220722,0053,4,12,159000,3.18
20220722,0053,5,17,325000,6.51
20220722,0053,6,4,112000,2.24
20220722,0053,7,1,40000,0.80
20220722,0053,8,2,100000,2.00
20220722,0053,9,2,113000,2.26
20220722,0053,10,3,356208,7.14
20220722,0053,11,2,504806,10.12
20220722,0053,12,0,0,0.00
20220722,0053,13,0,0,0.00
20220722,0053,14,0,0,0.00
20220722,0053,15,1,1193000,23.91
20220722,0053,16,0,0,0.00
20220722,0053,17,1244,4988000,100.00
20220722,0054,1,261,51983,1.26
20220722,0054,2,467,893725,21.67
20220722,0054,3,58,492993,11.95
20220722,0054,4,24,318299,7.71
20220722,0054,5,14,276000,6.69
20220722,0054,6,2,58000,1.40
20220722,0054,7,5,190000,4.60
20220722,0054,8,4,192000,4.65
20220722,0054,9,4,319000,7.73
20220722,0054,10,4,518000,12.56
20220722,0054,11,0,0,0.00
20220722,0054,12,0,0,0.00
20220722,0054,13,0,0,0.00
20220722,0054,14,1,814000,19.73
20220722,0054,15,0,0,0.00
20220722,0054,16,0,0,0.00
20220722,0054,17,844,4124000,100.00
20220722,0055,1,3970,1234482,1.58
