資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20250124,000218,1,0,0,0.00
20250124,000218,2,0,0,0.00
20250124,000218,3,0,0,0.00
20250124,000218,4,0,0,0.00
20250124,000218,5,0,0,0.00
20250124,000218,6,0,0,0.00
20250124,000218,7,0,0,0.00
20250124,000218,8,0,0,0.00
20250124,000218,9,0,0,0.00
20250124,000218,10,0,0,0.00
20250124,000218,11,0,0,0.00
20250124,000218,12,0,0,0.00
20250124,000218,13,0,0,0.00
20250124,000218,14,0,0,0.00
20250124,000218,15,1,422278902,100.00
20250124,000218,16,0,0,0.00
20250124,000218,17,1,422278902,100.00
20250124,000779,1,0,0,0.00
20250124,000779,2,0,0,0.00
20250124,000779,3,0,0,0.00
20250124,000779,4,0,0,0.00
20250124,000779,5,0,0,0.00
20250124,000779,6,0,0,0.00
20250124,000779,7,0,0,0.00
20250124,000779,8,0,0,0.00
20250124,000779,9,0,0,0.00
20250124,000779,10,0,0,0.00
20250124,000779,11,0,0,0.00
20250124,000779,12,0,0,0.00
20250124,000779,13,0,0,0.00
20250124,000779,14,0,0,0.00
20250124,000779,15,1,1150000000,100.00
20250124,000779,16,0,0,0.00
20250124,000779,17,1,1150000000,100.00
20250124,000815,1,0,0,0.00
20250124,000815,2,0,0,0.00
20250124,000815,3,0,0,0.00
20250124,000815,4,0,0,0.00
20250124,000815,5,0,0,0.00
20250124,000815,6,0,0,0.00
20250124,000815,7,0,0,0.00
20250124,000815,8,0,0,0.00
20250124,000815,9,0,0,0.00
20250124,000815,10,0,0,0.00
20250124,000815,11,0,0,0.00
20250124,000815,12,0,0,0.00
20250124,000815,13,0,0,0.00
20250124,000815,14,0,0,0.00
20250124,000815,15,1,692412444,100.00
20250124,000815,16,0,0,0.00
20250124,000815,17,1,692412444,100.00
20250124,000856,1,0,0,0.00
20250124,000856,2,0,0,0.00
20250124,000856,3,0,0,0.00
20250124,000856,4,0,0,0.00
20250124,000856,5,0,0,0.00
20250124,000856,6,0,0,0.00
20250124,000856,7,0,0,0.00
20250124,000856,8,0,0,0.00
20250124,000856,9,0,0,0.00
20250124,000856,10,0,0,0.00
20250124,000856,11,0,0,0.00
20250124,000856,12,0,0,0.00
20250124,000856,13,0,0,0.00
20250124,000856,14,0,0,0.00
20250124,000856,15,1,231800000,100.00
20250124,000856,16,0,0,0.00
20250124,000856,17,1,231800000,100.00
20250124,0050,1,473934,120499450,5.39
20250124,0050,2,256613,517567993,23.17
20250124,0050,3,32839,237362812,10.62
20250124,0050,4,9558,118293984,5.29
20250124,0050,5,4252,75426760,3.37
20250124,0050,6,3632,89255972,3.99
20250124,0050,7,1526,53230579,2.38
20250124,0050,8,740,33487221,1.49
20250124,0050,9,1184,80542303,3.60
20250124,0050,10,328,43395319,1.94
20250124,0050,11,114,31479851,1.40
20250124,0050,12,30,15240917,0.68
20250124,0050,13,10,6883628,0.30
20250124,0050,14,16,14792546,0.66
20250124,0050,15,80,795540665,35.62
20250124,0050,16,0,0,0.00
20250124,0050,17,784856,2233000000,100.00
20250124,0051,1,5125,1274886,5.20
20250124,0051,2,4418,8563354,34.95
20250124,0051,3,484,3595130,14.67
20250124,0051,4,139,1707909,6.97
20250124,0051,5,71,1276838,5.21
20250124,0051,6,40,1005626,4.10
20250124,0051,7,21,744747,3.03
20250124,0051,8,11,502009,2.04
20250124,0051,9,11,729000,2.97
20250124,0051,10,6,931636,3.80
20250124,0051,11,2,553000,2.25
20250124,0051,12,3,1397560,5.70
20250124,0051,13,3,2218305,9.05
20250124,0051,14,0,0,0.00
20250124,0051,15,0,0,0.00
20250124,0051,16,0,0,0.00
20250124,0051,17,10334,24500000,100.00
20250124,0052,1,17259,3665563,4.58
20250124,0052,2,8862,16930804,21.16
20250124,0052,3,909,6802279,8.50
20250124,0052,4,219,2773852,3.46
20250124,0052,5,89,1619162,2.02
20250124,0052,6,76,1935180,2.41
20250124,0052,7,35,1253239,1.56
20250124,0052,8,11,506000,0.63
20250124,0052,9,32,2326329,2.90
20250124,0052,10,17,2303722,2.87
20250124,0052,11,9,2213763,2.76
20250124,0052,12,5,2456000,3.07
20250124,0052,13,3,2069515,2.58
20250124,0052,14,2,1702621,2.12
20250124,0052,15,9,31441971,39.30
20250124,0052,16,0,0,0.00
20250124,0052,17,27537,80000000,100.00
20250124,0053,1,786,105087,1.91
20250124,0053,2,728,1380137,25.14
20250124,0053,3,81,645947,11.77
20250124,0053,4,9,118000,2.15
20250124,0053,5,16,308000,5.61
20250124,0053,6,4,110000,2.00
20250124,0053,7,3,99000,1.80
20250124,0053,8,4,184000,3.35
20250124,0053,9,4,301000,5.48
20250124,0053,10,1,114000,2.07
20250124,0053,11,2,546208,9.95
20250124,0053,12,1,530621,9.66
20250124,0053,13,0,0,0.00
20250124,0053,14,0,0,0.00
20250124,0053,15,1,1046000,19.05
20250124,0053,16,0,0,0.00
20250124,0053,17,1640,5488000,100.00
20250124,0055,1,2991,904628,1.24
20250124,0055,2,6716,13845964,19.05
20250124,0055,3,1070,8405367,11.56
20250124,0055,4,277,3552501,4.88
20250124,0055,5,197,3617804,4.97
20250124,0055,6,138,3529032,4.85
20250124,0055,7,46,1616089,2.22
20250124,0055,8,34,1616517,2.22
20250124,0055,9,66,4621942,6.36
20250124,0055,10,22,2823741,3.88
20250124,0055,11,12,3446615,4.74
20250124,0055,12,7,3166000,4.35
20250124,0055,13,5,3557000,4.89
20250124,0055,14,0,0,0.00
20250124,0055,15,3,17950800,24.70
20250124,0055,16,0,0,0.00
20250124,0055,17,11584,72654000,100.00
20250124,0056,1,244703,84728455,0.78
20250124,0056,2,667690,1558280224,14.43
20250124,0056,3,180086,1390244943,12.87
20250124,0056,4,72690,920510838,8.52
20250124,0056,5,42825,776880847,7.19
20250124,0056,6,39513,998932052,9.25
20250124,0056,7,18094,640576856,5.93
20250124,0056,8,10956,505322120,4.68
20250124,0056,9,17945,1258233713,11.65
20250124,0056,10,5674,770296008,7.13
20250124,0056,11,1485,402439819,3.72
20250124,0056,12,302,147173503,1.36
20250124,0056,13,80,56303662,0.52
20250124,0056,14,46,41015868,0.37
20250124,0056,15,114,1244595092,11.52
20250124,0056,16,0,0,0.00
20250124,0056,17,1302203,10795534000,100.00
20250124,0057,1,284,25151,1.64
20250124,0057,2,105,166444,10.90
20250124,0057,3,10,84386,5.52
20250124,0057,4,4,51000,3.33
20250124,0057,5,3,54281,3.55
20250124,0057,6,3,80000,5.23
20250124,0057,7,1,32000,2.09
20250124,0057,8,0,0,0.00
20250124,0057,9,2,138000,9.03
20250124,0057,10,3,440000,28.81
20250124,0057,11,0,0,0.00
20250124,0057,12,1,455738,29.84
20250124,0057,13,0,0,0.00
20250124,0057,14,0,0,0.00
20250124,0057,15,0,0,0.00
20250124,0057,16,0,0,0.00
20250124,0057,17,416,1527000,100.00
20250124,0061,1,745,199828,0.13
20250124,0061,2,5392,12838215,8.41
20250124,0061,3,1414,11745326,7.69
20250124,0061,4,520,6923937,4.53
20250124,0061,5,415,7843202,5.13
20250124,0061,6,408,10604831,6.94
20250124,0061,7,170,6288834,4.12
20250124,0061,8,138,6556548,4.29
20250124,0061,9,277,21060998,13.79
20250124,0061,10,109,14693001,9.62
20250124,0061,11,47,13526893,8.86
20250124,0061,12,11,5542000,3.63
20250124,0061,13,6,3985000,2.61
20250124,0061,14,2,1863000,1.22
20250124,0061,15,7,28944387,18.96
20250124,0061,16,0,0,0.00
20250124,0061,17,9661,152616000,100.00
20250124,006201,1,443,91528,0.54
20250124,006201,2,1037,2192357,12.93
20250124,006201,3,175,1395020,8.23
20250124,006201,4,47,591043,3.48
20250124,006201,5,38,700160,4.13
20250124,006201,6,20,530773,3.13
20250124,006201,7,17,615000,3.62
20250124,006201,8,3,141000,0.83
20250124,006201,9,8,557728,3.29
20250124,006201,10,3,488000,2.87
20250124,006201,11,3,822391,4.85
20250124,006201,12,0,0,0.00
20250124,006201,13,2,1379000,8.13
20250124,006201,14,1,964000,5.68
20250124,006201,15,1,6478000,38.22
20250124,006201,16,0,0,0.00
20250124,006201,17,1798,16946000,100.00
20250124,006203,1,643,103454,1.01
20250124,006203,2,414,697149,6.82
20250124,006203,3,28,217834,2.13
20250124,006203,4,8,107248,1.04
20250124,006203,5,6,104306,1.02
20250124,006203,6,4,94000,0.91
20250124,006203,7,0,0,0.00
20250124,006203,8,2,87009,0.85
20250124,006203,9,2,160000,1.56
20250124,006203,10,0,0,0.00
20250124,006203,11,2,666000,6.51
20250124,006203,12,1,500000,4.89
20250124,006203,13,0,0,0.00
20250124,006203,14,1,1000000,9.78
20250124,006203,15,1,6481000,63.42
20250124,006203,16,0,0,0.00
20250124,006203,17,1112,10218000,100.00
20250124,006204,1,858,134135,8.94
20250124,006204,2,294,498660,33.24
20250124,006204,3,13,97924,6.52
20250124,006204,4,4,50201,3.34
20250124,006204,5,3,60000,4.00
20250124,006204,6,2,54000,3.60
20250124,006204,7,0,0,0.00
20250124,006204,8,0,0,0.00
20250124,006204,9,5,335080,22.33
20250124,006204,10,2,270000,18.00
20250124,006204,11,0,0,0.00
20250124,006204,12,0,0,0.00
20250124,006204,13,0,0,0.00
20250124,006204,14,0,0,0.00
20250124,006204,15,0,0,0.00
20250124,006204,16,0,0,0.00
20250124,006204,17,1181,1500000,100.00
20250124,006205,1,3604,1216252,0.77
20250124,006205,2,5911,13622909,8.65
20250124,006205,3,1611,12302972,7.81
20250124,006205,4,524,6681245,4.24
20250124,006205,5,346,6309880,4.00
20250124,006205,6,323,8153948,5.17
20250124,006205,7,132,4810275,3.05
20250124,006205,8,80,3739863,2.37
20250124,006205,9,174,12453325,7.90
20250124,006205,10,69,10123593,6.43
20250124,006205,11,15,4437743,2.81
20250124,006205,12,8,3954000,2.51
20250124,006205,13,5,3455000,2.19
20250124,006205,14,1,804000,0.51
20250124,006205,15,17,65373995,41.52
