資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20231215,000218,1,0,0,0.00
20231215,000218,2,0,0,0.00
20231215,000218,3,0,0,0.00
20231215,000218,4,0,0,0.00
20231215,000218,5,0,0,0.00
20231215,000218,6,0,0,0.00
20231215,000218,7,0,0,0.00
20231215,000218,8,0,0,0.00
20231215,000218,9,0,0,0.00
20231215,000218,10,0,0,0.00
20231215,000218,11,0,0,0.00
20231215,000218,12,0,0,0.00
20231215,000218,13,0,0,0.00
20231215,000218,14,0,0,0.00
20231215,000218,15,1,422278902,100.00
20231215,000218,16,0,0,0.00
20231215,000218,17,1,422278902,100.00
20231215,000815,1,0,0,0.00
20231215,000815,2,0,0,0.00
20231215,000815,3,0,0,0.00
20231215,000815,4,0,0,0.00
20231215,000815,5,0,0,0.00
20231215,000815,6,0,0,0.00
20231215,000815,7,0,0,0.00
20231215,000815,8,0,0,0.00
20231215,000815,9,0,0,0.00
20231215,000815,10,0,0,0.00
20231215,000815,11,0,0,0.00
20231215,000815,12,0,0,0.00
20231215,000815,13,0,0,0.00
20231215,000815,14,0,0,0.00
20231215,000815,15,1,692412444,100.00
20231215,000815,16,0,0,0.00
20231215,000815,17,1,692412444,100.00
20231215,0050,1,365365,105692422,4.59
20231215,0050,2,249218,503329266,21.86
20231215,0050,3,31926,232856989,10.11
20231215,0050,4,9183,114389511,4.96
20231215,0050,5,4336,76895777,3.33
20231215,0050,6,3607,89549393,3.88
20231215,0050,7,1550,54177916,2.35
20231215,0050,8,743,33841559,1.46
20231215,0050,9,1153,78977943,3.43
20231215,0050,10,353,46751928,2.03
20231215,0050,11,101,28262137,1.22
20231215,0050,12,32,15880060,0.68
20231215,0050,13,12,8738373,0.37
20231215,0050,14,12,10850185,0.47
20231215,0050,15,85,902306541,39.18
20231215,0050,16,0,0,0.00
20231215,0050,17,667676,2302500000,100.00
20231215,0051,1,3227,791097,4.52
20231215,0051,2,3448,6509706,37.19
20231215,0051,3,313,2370739,13.54
20231215,0051,4,101,1267254,7.24
20231215,0051,5,46,851820,4.86
20231215,0051,6,31,795226,4.54
20231215,0051,7,15,515521,2.94
20231215,0051,8,7,316534,1.80
20231215,0051,9,12,837636,4.78
20231215,0051,10,4,528809,3.02
20231215,0051,11,1,201000,1.14
20231215,0051,12,2,949658,5.42
20231215,0051,13,1,764000,4.36
20231215,0051,14,1,801000,4.57
20231215,0051,15,0,0,0.00
20231215,0051,16,0,0,0.00
20231215,0051,17,7209,17500000,100.00
20231215,0052,1,9057,2463504,5.79
20231215,0052,2,6205,11573231,27.23
20231215,0052,3,523,3917289,9.21
20231215,0052,4,107,1316451,3.09
20231215,0052,5,47,838369,1.97
20231215,0052,6,37,918485,2.16
20231215,0052,7,11,426525,1.00
20231215,0052,8,5,219567,0.51
20231215,0052,9,19,1375217,3.23
20231215,0052,10,3,354000,0.83
20231215,0052,11,8,2221000,5.22
20231215,0052,12,5,2583290,6.07
20231215,0052,13,0,0,0.00
